# L4 template spectrum
# 7 total spectra
# resolution  = 40 km/s per pixel
# 5350 to 8900 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5397.3175      0.17817786     0.091158832     0.094445238      0.28908025
       5398.0376      0.18453372     0.060342285     0.094299525      0.34054231
       5398.7578      0.15805048     0.053682869     0.094041878      0.32001129
       5399.4782     0.091665088     0.019678226     0.093669953      0.23401026
       5400.1986     0.017393032    -0.013132847     0.093274095      0.14211870
       5400.9191    -0.040117751    -0.020284683     0.092945482      0.10174686
       5401.6398    -0.063741372    -0.066703745     0.092736296     0.095551764
       5402.3605    -0.068772045    -0.066206575     0.092588335     0.083589766
       5403.0813    -0.052783454    -0.069230005     0.092504237     0.072962966
       5403.8022    -0.022496401    -0.040144841     0.092481096     0.067383923
       5404.5232     0.027486433    -0.018487228     0.092611641     0.081696940
       5405.2443     0.084124506     0.042308153     0.092855318      0.13282694
       5405.9655      0.12877981     0.069205785     0.093120581      0.17954489
       5406.6868      0.13850708     0.056407062     0.093277226      0.19342246
       5407.4082      0.12280350     0.071202703     0.093309137      0.17025904
       5408.1297      0.10913083     0.086468976     0.093271738      0.11834055
       5408.8513     0.093799727     0.089776190     0.093190851     0.067648327
       5409.5729     0.076043201     0.074661311     0.093118858     0.032551168
       5410.2947     0.043131080     0.034469153     0.093058872     0.045510018
       5411.0166    0.0042225224   -0.0012063370     0.093066561     0.095111050
       5411.7386    -0.024522817    -0.076933021     0.093142263      0.11510197
       5412.4606    -0.042085299    -0.096690920     0.093257268      0.11672677
       5413.1828    -0.059940264    -0.072328017     0.093380770      0.11071253
       5413.9050    -0.073594359    -0.047411643     0.093509846      0.12341227
       5414.6274    -0.083244463    -0.018555578     0.093637432      0.15393869
       5415.3498    -0.089287856    -0.015283016     0.093734756      0.16250432
       5416.0724    -0.086232902    -0.063172954     0.093788040      0.14025990
       5416.7950    -0.062501916    -0.067480923     0.093825937     0.094526297
       5417.5178    -0.034708007    -0.045511160     0.093825007     0.058636421
       5418.2406    -0.017483416   -0.0013398407     0.093757363     0.072598449
       5418.9635    -0.011588522    -0.011303638     0.093607326     0.092293734
       5419.6866    -0.014379765    -0.017387733     0.093393629     0.092313789
       5420.4097    -0.026681423    -0.016993920     0.093173753     0.068129191
       5421.1329    -0.044869584    -0.052800030     0.092951494     0.057222134
       5421.8562    -0.066203549    -0.057882269     0.092702723      0.11060051
       5422.5796    -0.078101482    -0.051809892     0.092443892      0.16647125
       5423.3032    -0.072739956    -0.038139050     0.092206211      0.18627718
       5424.0268    -0.034347284    -0.018375310     0.092038794      0.14673575
       5424.7505     0.014770514    0.0066096110     0.091920829     0.094331523
       5425.4743     0.042420143     0.030068976     0.091804435      0.10693250
       5426.1982     0.054706596     0.035792297     0.091727850      0.15892402
       5426.9222     0.071942532     0.042691646     0.091699559      0.19420227
       5427.6463     0.082594701     0.065663538     0.091649047      0.20101302
       5428.3704     0.075763841     0.096761542     0.091489490      0.17621408
       5429.0947     0.055658614     0.074588442     0.091210502      0.12371065
       5429.8191     0.030258872     0.058190676     0.090905561     0.067016960
       5430.5436     0.014356134     0.028795255     0.090658081     0.053663470
       5431.2682    0.0094029169    -0.018729952     0.090529361     0.085348486
       5431.9928    0.0013795366    -0.038828510     0.090481203      0.11201343
       5432.7176    -0.010486105    -0.040286602     0.090516021      0.11429490
       5433.4425    -0.026138940    -0.021490766     0.090621738      0.12877953
       5434.1674    -0.044885343    -0.047466498     0.090772895      0.16927566
       5434.8925    -0.056996457    -0.045439708     0.090920858      0.21710628
       5435.6176    -0.059812033    -0.037811055     0.091021807      0.24921310
       5436.3429    -0.054056950    -0.018065002     0.091061133      0.25624553
       5437.0682    -0.043679309    0.0026577315     0.091019023      0.23632224
       5437.7937    -0.029119376     0.023313423     0.090877444      0.19819159
       5438.5192    -0.016608045     0.031260147     0.090653925      0.16407958
       5439.2448   -0.0094054455     0.032795807     0.090388119      0.14732528
       5439.9706    -0.017933444     0.018455214     0.090100028      0.14000310
       5440.6964    -0.034311680   -0.0051586895     0.089841896      0.16620454
       5441.4223    -0.058153293     0.015271068     0.089605234      0.22356018
       5442.1484    -0.075141938     0.025861368     0.089449262      0.27962009
       5442.8745    -0.079988773    0.0090520686     0.089364981      0.31697894
       5443.6007    -0.080559997    -0.014213829     0.089277395      0.32999234
       5444.3270    -0.083107508    -0.027455239     0.089135312      0.30711426
       5445.0534    -0.085791309    -0.031452574     0.088948442      0.24136755
       5445.7799    -0.071169729    -0.030213519     0.088797969      0.15048946
       5446.5066    -0.040132153    -0.042478742     0.088707183     0.087344659
       5447.2333   -0.0010507441    0.0082140199     0.088616450     0.099169541
       5447.9601     0.020269626     0.015042368     0.088552546      0.13676691
       5448.6870     0.024551809     0.030054801     0.088603969      0.16561556
       5449.4139     0.019544596     0.021362761     0.088738585      0.17110335
       5450.1410    0.0018137217     0.013498072     0.088972386      0.13876789
       5450.8682    -0.028003631     0.014899182     0.089412938     0.087471870
       5451.5955    -0.052740646   -0.0022383072     0.090173163      0.12109928
       5452.3229    -0.064235938   -0.0086820272     0.091333013      0.18865448
       5453.0504    -0.053997315    -0.015400208     0.093013732      0.20863293
       5453.7780    -0.031374575    -0.019339530     0.095202989      0.20047563
       5454.5056    0.0014022472    -0.018593976     0.097985925      0.18216739
       5455.2334     0.039772479     0.040615650      0.10120216      0.17428752
       5455.9613     0.079516427     0.044948343      0.10446771      0.17399119
       5456.6892      0.10717419     0.045399190      0.10752473      0.19235332
       5457.4173      0.12059555     0.039916369      0.11017740      0.23580565
       5458.1455      0.12062140     0.029624302      0.11205890      0.27893455
       5458.8737      0.11176178     0.030370646      0.11298592      0.30035015
       5459.6021     0.090180831     0.021367882      0.11294612      0.29749614
       5460.3305     0.061190359  -0.00080582659      0.11187987      0.27894142
       5461.0591     0.024201657    -0.023162921      0.10989995      0.25480541
       5461.7877    -0.016306020    -0.013093941      0.10717365      0.22789242
       5462.5165    -0.052947645    -0.018408156      0.10382127      0.20415576
       5463.2453    -0.084103603    -0.023790923      0.10026917      0.18871039
       5463.9742    -0.093975719    -0.052010625     0.096820099      0.18553512
       5464.7033    -0.088250973    -0.032838232     0.093527073      0.18777207
       5465.4324    -0.079358251    -0.029492107     0.090654543      0.19437714
       5466.1616    -0.076212567    -0.034203021     0.088388385      0.19750972
       5466.8909    -0.080360764    -0.049854067     0.086670297      0.19404152
       5467.6204    -0.065020511    -0.052650757     0.085419546      0.18764776
       5468.3499    -0.012761917    -0.043314186     0.084555703      0.17310841
       5469.0795     0.039408880     0.015437847     0.083918015      0.17380692
       5469.8092     0.066753408     0.023497171     0.083460635      0.20622147
       5470.5390     0.085296968     0.034800016     0.083121035      0.21375302
       5471.2689     0.090202924     0.044489562     0.082752718      0.19281513
       5471.9990     0.076105562     0.047440989     0.082388494      0.16076094
       5472.7291     0.059442022     0.038881826     0.082044209      0.11471687
       5473.4593     0.041862272     0.038163993     0.081647465     0.072770712
       5474.1896     0.023403510     0.028785341     0.081213553     0.051498823
       5474.9200    0.0082014836    -0.019890134     0.080782279     0.056723826
       5475.6505    0.0027720246    -0.018254095     0.080433931     0.059802382
       5476.3810     0.014262434   -0.0028697232     0.080228519     0.048009359
       5477.1117     0.037888429     0.041706532     0.080178719     0.052867069
       5477.8425     0.055760734     0.026647511     0.080236899     0.078168146
       5478.5734     0.058770831    0.0073734681     0.080398121     0.093120094
       5479.3044     0.055002581     0.018107470     0.080632599      0.10244363
       5480.0355     0.051244645     0.031891166     0.080868433      0.10935339
       5480.7666     0.054229998     0.037305889     0.081022528      0.10763478
       5481.4979     0.061131523     0.047868479     0.081051478      0.10091438
       5482.2293     0.069540219     0.041494494     0.080939015     0.095606550
       5482.9608     0.066822601     0.047897537     0.080735870     0.095900966
       5483.6923     0.048371516     0.049655048     0.080474992     0.099425265
       5484.4240     0.034514136     0.044914323     0.080143935      0.10796787
       5485.1558     0.027577185     0.043697978     0.079754140      0.11795247
       5485.8876     0.031950202     0.040348766     0.079309270      0.13519565
       5486.6196     0.033663051     0.013837947     0.078837371      0.16491981
       5487.3516     0.022534018    0.0034375851     0.078393243      0.19953616
       5488.0838    0.0035764178   -0.0039496209     0.078017207      0.22624571
       5488.8160    -0.017250156   -0.0047909271     0.077687264      0.24769798
       5489.5484    -0.046088135    0.0032199624     0.077359757      0.27412918
       5490.2808    -0.068776350     0.014358824     0.077040207      0.30107899
       5491.0134    -0.069960176    0.0056886082     0.076745727      0.32220658
       5491.7460    -0.045560892    -0.011308657     0.076469969      0.31990918
       5492.4788    0.0017815608    0.0084939162     0.076202643      0.29516555
       5493.2116     0.035522719     0.048386611     0.075907956      0.25579815
       5493.9445     0.046869460     0.070883160     0.075659503      0.22766031
       5494.6776     0.044174801     0.075568008     0.075511576      0.21607973
       5495.4107     0.030775987     0.070821688     0.075429722      0.21817346
       5496.1439    0.0055212973     0.062071816     0.075357611      0.22726452
       5496.8773   -0.0064522391     0.052153180     0.075238422      0.22129994
       5497.6107   -0.0079451013     0.043612074     0.075088710      0.20535276
       5498.3442    -0.020326491     0.017384457     0.074898978      0.18641866
       5499.0778    -0.036956119     0.011648444     0.074678413      0.16851410
       5499.8115    -0.048488540     0.012117182     0.074420450      0.15530505
       5500.5454    -0.050671607    -0.027754088     0.074199587      0.14502956
       5501.2793    -0.044910715   -0.0084926904     0.074117076      0.13258064
       5502.0133    -0.041099194   -0.0029421505     0.074057964      0.11695530
       5502.7474    -0.041748813  -0.00012854868     0.073972959      0.10740502
       5503.4816    -0.042514903   -0.0086011373     0.073902331      0.11279111
       5504.2159    -0.036671140    -0.012735022     0.073843864      0.13008801
       5504.9503    -0.025563845    -0.010814361     0.073827573      0.14889862
       5505.6848    -0.012514051   -0.0030454634     0.073805119      0.15364132
       5506.4194   -0.0052296439    0.0049001783     0.073761364      0.13271308
       5507.1541    -0.011294088    0.0051509171     0.073681897     0.097440011
       5507.8889    -0.027770819  -0.00028131226     0.073609664     0.077002831
       5508.6238    -0.047847298    -0.030728039     0.073576498     0.089869261
       5509.3588    -0.062919414   -0.0050973483     0.073552172      0.11839675
       5510.0939    -0.066605740    0.0028818475     0.073528490      0.15532314
       5510.8291    -0.064533452     0.010537708     0.073531542      0.19175301
       5511.5643    -0.062274507  -0.00055428395     0.073580939      0.21496721
       5512.2997    -0.069001460   -0.0091218857     0.073663414      0.22144450
       5513.0352    -0.081024581    -0.013556857     0.073762333      0.21342303
       5513.7708    -0.091495888    -0.011747871     0.073854012      0.19785935
       5514.5065    -0.089500763    -0.011756870     0.073952729      0.17648272
       5515.2422    -0.077289746    -0.026723463     0.074049989      0.15924928
       5515.9781    -0.076157180   -0.0086323964     0.074082300      0.15170781
       5516.7141    -0.090450074    -0.046980519     0.074052477      0.15157178
       5517.4502     -0.10360601    -0.086636766     0.074014864      0.15843484
       5518.1863     -0.10652040    -0.057604253     0.073971934      0.17201165
       5518.9226    -0.092220767    -0.010771585     0.073923711      0.18574200
       5519.6590    -0.068396157  -0.00069075541     0.073852446      0.19793232
       5520.3954    -0.048031519     0.018890421     0.073756545      0.21358984
       5521.1320    -0.040303382     0.022145750     0.073609737      0.23374101
       5521.8687    -0.041874957     0.025679534     0.073412180      0.24930707
       5522.6054    -0.031477216     0.029121915     0.073169478      0.25037019
       5523.3423    -0.014490962     0.039516104     0.072902855      0.23134269
       5524.0792    0.0055808497     0.038969948     0.072635167      0.19218975
       5524.8163     0.027444996     0.027195794     0.072433937      0.15575427
       5525.5534     0.049601845     0.023316025     0.072289569      0.15125398
       5526.2907     0.069593441     0.020910643     0.072181100      0.17225597
       5527.0280     0.081556062     0.019430606     0.072034528      0.18908514
       5527.7655     0.085394652     0.020398054     0.071805679      0.19244136
       5528.5030     0.076392688     0.029843030     0.071497065      0.20325277
       5529.2407     0.055955965     0.013506811     0.071155666      0.22056531
       5529.9784     0.052282897    0.0084818337     0.070891771      0.21986749
       5530.7163     0.051652798     0.010764272     0.070727367      0.19240712
       5531.4542     0.028275723     0.026124894     0.070673213      0.14597509
       5532.1922  -0.00095648278     0.031466011     0.070681500      0.11561211
       5532.9304    -0.014949415    -0.026142091     0.070725973      0.11520926
       5533.6686   -0.0058712394    -0.022572704     0.070758836      0.10394369
       5534.4069     0.014175612    -0.018138675     0.070793522     0.077624023
       5535.1454     0.044471199     0.021930916     0.070893870     0.055963440
       5535.8839     0.067687576     0.043137721     0.071076095     0.068672706
       5536.6225     0.063826017     0.049227789     0.071277987      0.11006886
       5537.3613     0.061548846     0.050462298     0.071527808      0.14261185
       5538.1001     0.076282315     0.027842949     0.071809367      0.13944281
       5538.8390     0.074160466     0.059270640     0.071992888      0.12796632
       5539.5780     0.051400874     0.023238736     0.072059980      0.10797831
       5540.3171     0.026723922     0.025146958     0.072078798     0.091160374
       5541.0564    0.0079641744     0.039451036     0.072063664     0.083491089
       5541.7957   -0.0014631225  -0.00034542773     0.072039498     0.073346682
       5542.5351   -0.0095050786   -0.0029965487     0.072029167     0.078070529
       5543.2746    -0.018675031    0.0031036111     0.072047977     0.097395042
       5544.0142    -0.030902301    0.0096685963     0.072074984      0.12274612
       5544.7540    -0.032690465   -0.0038726785     0.072114081      0.15471302
       5545.4938    -0.017339240   -0.0095978953     0.072131122      0.17767377
       5546.2337  -0.00044029863   -0.0073801555     0.072117105      0.18369713
       5546.9737   -0.0046991830   -0.0050003119     0.072041747      0.15814732
       5547.7138    -0.016298356   -0.0096014252     0.071941560      0.12179499
       5548.4540    -0.026107612     0.027474597     0.071846318      0.10967028
       5549.1943    -0.020943289    -0.020485270     0.071787539      0.12458976
       5549.9347   -0.0074127999     0.037570993     0.071753233      0.14586867
       5550.6752    0.0072651023     0.046144220     0.071716116      0.14989404
       5551.4158     0.021470492     0.028731061     0.071670996      0.12458146
       5552.1565     0.041901689    0.0072783708     0.071635493     0.077274226
       5552.8973     0.057368213     0.064548111     0.071627368     0.056150061
       5553.6382     0.065272254     0.052677871     0.071659153     0.077533876
       5554.3792     0.053886388     0.031648462     0.071695037     0.071904099
       5555.1203     0.023553618    0.0063500959     0.071746809     0.063362728
       5555.8615    -0.031606997    -0.028093137     0.071829831     0.083682187
       5556.6028    -0.091578884    -0.047861444     0.071975552      0.14066938
       5557.3442     -0.14247326    -0.069155606     0.072179160      0.21246583
       5558.0857     -0.18466554    -0.077239556     0.072359944      0.26066821
       5558.8273     -0.20547411    -0.069406471     0.072498848      0.28253197
       5559.5690     -0.17456049    -0.045251583     0.072649425      0.27758516
       5560.3108     -0.11514101   -0.0034599286     0.072856752      0.24202454
       5561.0526    -0.047445089   -0.0046652357     0.073139133      0.15705222
       5561.7946     0.022405983     0.029330731     0.073494103     0.078672594
       5562.5367     0.083101086     0.063748046     0.073887598     0.079728244
       5563.2789      0.10649466     0.051316703     0.074233746      0.11796342
       5564.0212      0.10350698     0.081711982     0.074409331      0.14727204
       5564.7636     0.076283543      0.10094409     0.074443343      0.17436864
       5565.5061     0.033880936     0.072892342     0.074574025      0.21023464
       5566.2486    -0.023500070     0.034920741     0.075022822      0.27248003
       5566.9913     -0.11226662    0.0023212007     0.076075044      0.38432436
       5567.7341     -0.21830104    -0.054291138     0.078840676      0.51055638
       5568.4770     -0.32462790    -0.075870104     0.083813394      0.62261398
       5569.2199     -0.43151425    -0.080795608     0.092086467      0.75235510
       5569.9630     -0.50311925    -0.058664502      0.10386773      0.84089347
       5570.7062     -0.51571714    -0.041412557      0.11867120      0.81942604
       5571.4495     -0.43004232    -0.058973219      0.13563560      0.62224971
       5572.1929     -0.24201209    -0.083175332      0.15389620      0.38113051
       5572.9363     0.010489901    -0.043836862      0.17122729      0.51279010
       5573.6799      0.27852513    -0.043836862      0.18598153      0.82419158
       5574.4236      0.52154940      0.21501654      0.19810015       1.1049568
       5575.1673      0.71044398      0.25931057      0.20900149       1.3243571
       5575.9112      0.82612991      0.26422863      0.21711330       1.4329480
       5576.6552      0.86063910      0.25257270      0.21944317       1.4067660
       5577.3992      0.81126217      0.24080662      0.21306821       1.2486313
       5578.1434      0.68737430      0.26126154      0.19907959      0.98244956
       5578.8877      0.50968816      0.29796475      0.18037099      0.66147713
       5579.6320      0.29592256      0.31965209      0.15933627      0.32215476
       5580.3765     0.082969932     0.097394166      0.13915876      0.13215975
       5581.1211    -0.092244819   -0.0027204344      0.12106921      0.24615139
       5581.8657     -0.20093156    -0.060245361      0.10556670      0.32029895
       5582.6105     -0.23845171    -0.060571858     0.093087406      0.33231411
       5583.3554     -0.20797777    -0.048543667     0.083999489      0.28882698
       5584.1003     -0.15060307    -0.043610387     0.077879991      0.22043056
       5584.8454    -0.082058399    -0.045227469     0.074365865      0.14929825
       5585.5906    -0.033402633    -0.012804984     0.072398446      0.12014378
       5586.3358   -0.0019763677    0.0032738252     0.071287702      0.10928367
       5587.0812     0.012748527   -0.0029381794     0.070859845     0.098351925
       5587.8266    0.0075190842    -0.013617557     0.070620210     0.098170520
       5588.5722   -0.0073477958    -0.020553177     0.070410953      0.11031331
       5589.3179    -0.019093474    -0.020736489     0.070256025      0.12610903
       5590.0636    -0.030607266   -0.0039204841     0.070111592      0.13620717
       5590.8095    -0.034126233    0.0084754959     0.069927929      0.12247856
       5591.5554    -0.034251410    0.0014870453     0.069745864      0.11024329
       5592.3015    -0.031595820    -0.011936551     0.069558031      0.11410115
       5593.0476    -0.024878615    0.0045837197     0.069357392      0.13918060
       5593.7939    -0.023165899     0.019337850     0.069175043      0.17874361
       5594.5403    -0.029150488     0.025047117     0.069020962      0.22289024
       5595.2867    -0.048339759     0.013944860     0.068856879      0.25894900
       5596.0333    -0.073234366    0.0029380553     0.068690888      0.28632789
       5596.7799    -0.081809554    0.0059441729     0.068591398      0.30836600
       5597.5267    -0.085485087     0.027503354     0.068534296      0.32583301
       5598.2735     -0.10744489    -0.021772540     0.068462822      0.32908000
       5599.0205     -0.12051333    -0.031320452     0.068444057      0.32783039
       5599.7675     -0.11569367    -0.018787493     0.068491522      0.31699800
       5600.5147     -0.10072836   -0.0071703991     0.068568303      0.29037411
       5601.2619    -0.074770855     0.012746812     0.068652731      0.25468732
       5602.0093    -0.040856966     0.025935446     0.068747257      0.22214733
       5602.7567    -0.011423779     0.036191354     0.068828632      0.20291984
       5603.5043    0.0035967258     0.016394767     0.068882176      0.19462985
       5604.2519    0.0084574159     0.029330251     0.068902257      0.19330928
       5604.9997   0.00087713368     0.023755517     0.068866748      0.18983652
       5605.7475    -0.016686666     0.018764983     0.068776602      0.18192204
       5606.4955    -0.040732724     0.013640012     0.068645552      0.18134781
       5607.2435    -0.066698152    0.0094060585     0.068484647      0.19116423
       5607.9917    -0.083547369    0.0064693123     0.068299816      0.20709596
       5608.7399    -0.091415786    0.0031412071     0.068081333      0.22804496
       5609.4883    -0.094845678    0.0046123263     0.067816735      0.24814594
       5610.2367    -0.095939248   -0.0058488930     0.067532754      0.26157277
       5610.9853    -0.094895420    -0.014405848     0.067261027      0.26817938
       5611.7339    -0.092544626   -0.0085258477     0.067027085      0.27202125
       5612.4827    -0.085629772    0.0058962452     0.066851773      0.27845000
       5613.2315    -0.078145858     0.024330425     0.066725385      0.29125017
       5613.9805    -0.070749153     0.030956571     0.066620473      0.30390287
       5614.7295    -0.070044390     0.033498720     0.066512706      0.31107563
       5615.4787    -0.073624827     0.050327051     0.066411447      0.31782028
       5616.2279    -0.066333362     0.057234171     0.066354582      0.32409754
       5616.9773    -0.057820336     0.055943183     0.066310111      0.32104158
       5617.7267    -0.054196213     0.027719584     0.066251946      0.29532410
       5618.4763    -0.046070307   -0.0039034119     0.066189351      0.24727735
       5619.2259    -0.035770337    -0.012128907     0.066131656      0.19752487
       5619.9757    -0.021647236    -0.015079298     0.066098223      0.15864389
       5620.7255    -0.010777712    -0.011549579     0.066061212      0.13556933
       5621.4755    -0.011764775    0.0022377579     0.065976734      0.12964678
       5622.2255    -0.023160485    0.0010595372     0.065871106      0.14327657
       5622.9757    -0.050209885   -0.0019977098     0.065757287      0.19326527
       5623.7259    -0.091645812    -0.027507717     0.065601419      0.26642184
       5624.4763     -0.12999195    -0.056682888     0.065415061      0.32717430
       5625.2267     -0.13777662    -0.065974784     0.065247901      0.33954352
       5625.9773     -0.11539074    -0.052577788     0.065082182      0.29271216
       5626.7279    -0.082477752    -0.043725603     0.064893650      0.22653861
       5627.4787    -0.058705261    -0.040486700     0.064700263      0.16852830
       5628.2295    -0.056104517    -0.032111340     0.064526827      0.14790956
       5628.9805    -0.044958209    -0.020382927     0.064392071      0.13849545
       5629.7315    -0.033584898    0.0049687369     0.064267545      0.14247434
       5630.4827    -0.042017610     0.012268779     0.064093358      0.13645760
       5631.2339    -0.055748439    -0.011447568     0.063888978      0.13276996
       5631.9853    -0.062299034    -0.019996183     0.063697120      0.13604498
       5632.7367    -0.052598850    -0.023514692     0.063556711      0.14639453
       5633.4883    -0.034143608    -0.023670723     0.063461446      0.16378482
       5634.2399    -0.024727397    -0.020080752     0.063361361      0.17750902
       5634.9917    -0.030171033    -0.019274196     0.063254201      0.17237664
       5635.7435    -0.039788293    -0.019374052     0.063168746      0.14955409
       5636.4955    -0.050794716    -0.039325774     0.063123294      0.11899257
       5637.2475    -0.052086747    -0.096599488     0.063106160     0.094342441
       5637.9997    -0.042491027    -0.061175736     0.063098151     0.081163048
       5638.7519    -0.023655931    -0.014893711     0.063067404     0.069220583
       5639.5043   -0.0055337233    0.0026850460     0.062994643     0.054373561
       5640.2568    0.0077328828    0.0032832498     0.062906316     0.037022704
       5641.0093     0.013792343    0.0022306486     0.062814300     0.031432445
       5641.7620     0.021549771     0.041580376     0.062724922     0.033861769
       5642.5147     0.030373656     0.034514575     0.062646986     0.035024484
       5643.2676     0.039783251     0.030123490     0.062632136     0.057174080
       5644.0205     0.047939054    0.0095993614     0.062670174     0.084319297
       5644.7736     0.062497005     0.046235802     0.062724272      0.10029275
       5645.5268     0.079879466      0.10098843     0.062728376      0.10514176
       5646.2800     0.097818606      0.14310703     0.062645752      0.12079760
       5647.0334      0.10327899     0.041702075     0.062498776      0.14477173
       5647.7868     0.088085168     0.032319929     0.062279862      0.15912258
       5648.5404     0.052890741     0.017872667     0.061966634      0.15898904
       5649.2940    0.0094980301     0.027345370     0.061613126      0.14802481
       5650.0478    -0.020713724     0.030309800     0.061305980      0.13959572
       5650.8017    -0.033598457     0.018191512     0.061077140      0.12554870
       5651.5556    -0.031771561    0.0095803660     0.060890353      0.11339455
       5652.3097    -0.025663113     0.019299577     0.060742495      0.10647855
       5653.0639    -0.026076769    0.0031543037     0.060639605      0.11999076
       5653.8181    -0.038434022    0.0055393691     0.060706164      0.14632328
       5654.5725    -0.051897557     0.011342879     0.060808917      0.17460226
       5655.3269    -0.057683544     0.014583878     0.060765282      0.19061665
       5656.0815    -0.054999729     0.015683977     0.060585198      0.19068141
       5656.8362    -0.048766431     0.015010530     0.060364566      0.18132662
       5657.5909    -0.044717829     0.017519050     0.060303235      0.16556988
       5658.3458    -0.042463717     0.021292911     0.060358198      0.14524216
       5659.1008    -0.042213451  -0.00059405068     0.060441329      0.12531181
       5659.8559    -0.043091478    -0.012061972     0.060585683      0.11486110
       5660.6110    -0.049209626    -0.032215449     0.060780336      0.12447265
       5661.3663    -0.057173651    -0.038284634     0.060969076      0.14564247
       5662.1217    -0.064324221    -0.032103836     0.061168548      0.16355905
       5662.8771    -0.071747284   -0.0095221323     0.061398324      0.16561970
