# L3 template spectrum
# 20 total spectra
# resolution  = 40 km/s per pixel
# 5350 to 9200 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5455.2334     0.014226194     0.034154454     0.016682854     0.069391011
       5455.9613     0.011262502     0.013800616     0.016907302     0.046427680
       5456.6892     0.012912160    0.0082498792     0.017411249     0.094516506
       5457.4173    -0.012787810    -0.022296675     0.018239057      0.14798745
       5458.1455    -0.017392936    0.0090885491     0.020251240      0.17401488
       5458.8737     0.010230164     0.036925653     0.024817466      0.15206743
       5459.6021     0.027741150     0.033857285     0.029019526      0.13219548
       5460.3305     0.074779155     0.059773544     0.029665383      0.26104617
       5461.0591     0.084202162     0.053599912     0.028604007      0.31198731
       5461.7877     0.040570963     0.037601746     0.026223770      0.15098924
       5462.5165     0.029417754     0.012133192     0.023408297      0.11846197
       5463.2453     0.033184328     0.060550808     0.020812030      0.12508026
       5463.9742     0.024499249     0.040003153     0.018928706      0.11296823
       5464.7033    0.0078280638     0.012341461     0.017828448     0.094128980
       5465.4324     0.012438893     0.047489673     0.017329108     0.093435188
       5466.1616     0.029950923     0.031961791     0.017142781      0.10393888
       5466.8909     0.039420679     0.047424745     0.017068316     0.078558516
       5467.6204     0.043170071     0.054733421     0.017086418     0.077633457
       5468.3499     0.044357425     0.034193325     0.017218019     0.093487150
       5469.0795     0.049881138     0.034537329     0.017486980     0.064762335
       5469.8092     0.031588348     0.028153410     0.017584033     0.057303077
       5470.5390   -0.0019716124    0.0016398074     0.017316014     0.072152259
       5471.2689   -0.0011713349     0.024357078     0.016998050     0.083111534
       5471.9990     0.012173178     0.013323154     0.016720124     0.082423469
       5472.7291     0.012111690     0.011739573     0.016646575     0.070834140
       5473.4593     0.011348692     0.010662039     0.016711737     0.091532348
       5474.1896    0.0051718890   -0.0076483075     0.016712158      0.10606300
       5474.9200   -0.0021036135   0.00022661259     0.016704705      0.11044419
       5475.6505  -0.00020467642     0.018217688     0.016766205     0.094255679
       5476.3810     0.011878714    0.0091381278     0.016982638     0.073734764
       5477.1117     0.023348763    0.0019198427     0.017196088     0.067062252
       5477.8425     0.022797390    0.0042931792     0.017261148     0.081039363
       5478.5734     0.023151931     0.012235781     0.017132937      0.10065999
       5479.3044     0.044300870     0.025285999     0.017112593     0.082547598
       5480.0355     0.050484695     0.046810121     0.017131983     0.074825366
       5480.7666     0.015295809    0.0050359218     0.016990475     0.064812585
       5481.4979    -0.013033216    0.0014433022     0.016917594     0.077878170
       5482.2293    -0.014015345   -0.0054016717     0.016954949      0.10422546
       5482.9608    -0.013448163   -0.0045047552     0.017080265      0.11649506
       5483.6923    -0.010829516   -0.0026662912     0.017251048      0.11955885
       5484.4240    0.0023952571    0.0081843521     0.017447419     0.075873202
       5485.1558     0.031872067     0.018495939     0.017533345     0.068148947
       5485.8876     0.049755908     0.036502574     0.017273374     0.080785788
       5486.6196     0.023877301     0.030013184     0.016826532     0.063033167
       5487.3516   -0.0083364291    0.0022920399     0.016568565     0.075510590
       5488.0838    -0.019394879    0.0011149381     0.016544690      0.12615223
       5488.8160    -0.016274261   0.00042664628     0.016563457      0.11513074
       5489.5484    -0.011389704    0.0068509702     0.016550526     0.072479428
       5490.2808    0.0019991935     0.019554092     0.016546155      0.14563583
       5491.0134     0.036047598     0.032908441     0.016635735      0.15598610
       5491.7460     0.059916635     0.040736260     0.016919798      0.12021059
       5492.4788     0.044045035     0.037583458     0.017119652     0.081499668
       5493.2116    0.0077184263    0.0056711512     0.017148367     0.099849148
       5493.9445   -0.0030330910    0.0078279357     0.017141276      0.10054606
       5494.6776    0.0021501463    -0.011555686     0.017053449     0.090718375
       5495.4107  -0.00079005117     0.013493150     0.016867423      0.12538580
       5496.1439    0.0049503305     0.026881881     0.016713150      0.14346836
       5496.8773     0.026265565     0.012490815     0.016727502      0.11364153
       5497.6107     0.030145934    0.0028144845     0.016740828     0.081723117
       5498.3442    0.0033633230   -0.0061460385     0.016675857     0.063242800
       5499.0778    -0.019726161    -0.024134600     0.016672977     0.084339897
       5499.8115    -0.014094155    -0.023802570     0.016746003     0.078981723
       5500.5454     0.015362444     0.012019000     0.016727030     0.063117026
       5501.2793     0.041051364     0.031758517     0.016594669     0.085462197
       5502.0133     0.036216952     0.036019506     0.016487539     0.050799821
       5502.7474     0.017984575     0.028041243     0.016444863     0.075741672
       5503.4816     0.015668507     0.015008409     0.016459611     0.083077392
       5504.2159     0.014563115     0.031410012     0.016516085     0.092235119
       5504.9503     0.017638703     0.022676526     0.016629064      0.11013540
       5505.6848     0.041146413     0.036126911     0.016786695     0.083224208
       5506.4194     0.043426922     0.036081315     0.016859718     0.070820053
       5507.1541     0.024733727     0.029391658     0.016846253     0.073756143
       5507.8889     0.021664126     0.013501343     0.016858676     0.085810549
       5508.6238     0.018675081     0.012957591     0.016820572      0.10168789
       5509.3588     0.019170598     0.015682888     0.016701570     0.090475353
       5510.0939     0.012041129    -0.011598121     0.016614507      0.11601461
       5510.8291    -0.019976963   -0.0097648730     0.016640840     0.094153389
       5511.5643    -0.029954244    -0.022999182     0.016744483     0.064896226
       5512.2997    0.0037018604     0.010057394     0.016837290     0.049305851
       5513.0352     0.033679294     0.030856128     0.016977833     0.099052813
       5513.7708     0.040749195     0.029149628     0.017141668     0.096672586
       5514.5065     0.033935546     0.021771717     0.017180533     0.085699811
       5515.2422     0.017960674    0.0057777947     0.017126120      0.10054721
       5515.9781    0.0069535854    0.0026498656     0.016835872     0.068138482
       5516.7141    0.0059024056     0.011149472     0.016580998     0.064163816
       5517.4502     0.015557297     0.017455586     0.016627444     0.069816919
       5518.1863     0.027463032     0.022474995     0.016927238     0.057692531
       5518.9226     0.014700202   -0.0054957547     0.017186869      0.10967890
       5519.6590   -0.0096470255   -0.0098977511     0.017105121      0.10428669
       5520.3954   -0.0089840039    -0.010660811     0.016975048     0.089410456
       5521.1320    0.0039104717   -0.0035213879     0.016916636     0.071972498
       5521.8687    0.0090703898     0.015569251     0.016733803     0.065058436
       5522.6054   -0.0025935788  -0.00030256797     0.016438332     0.087574545
       5523.3423    -0.012012334    0.0071830587     0.016277004     0.087484453
       5524.0792    0.0048765265   -0.0073078445     0.016351713     0.070660291
       5524.8163     0.027029586    0.0032813829     0.016610445     0.063995299
       5525.5534     0.018583894    0.0073466030     0.016868834     0.080125594
       5526.2907   -0.0059688796   -0.0040705994     0.016980392     0.092396725
       5527.0280    0.0030171477    0.0014784791     0.017000982     0.081699427
       5527.7655     0.027888228     0.010207666     0.016998863     0.061525691
       5528.5030     0.031893699     0.016948173     0.017039170     0.061506453
       5529.2407     0.019392390    0.0083512981     0.017229595     0.068186343
       5529.9784    0.0043894991    0.0054239484     0.017404815     0.084086465
       5530.7163   -0.0029740859   -0.0084175481     0.017276943     0.087562420
       5531.4542   -0.0020300213  -0.00010357532     0.016973128      0.11327306
       5532.1922    0.0013908834   -0.0016583964     0.016710118      0.10638681
       5532.9304     0.010266728     0.018247777     0.016508595      0.11348358
       5533.6686  -0.00097293655     0.013361636     0.016279867      0.10124122
       5534.4069    -0.021165235    -0.013746142     0.016128734     0.077692750
       5535.1454   -0.0093402265    0.0055197503     0.016204677     0.071715036
       5535.8839   -0.0087522890   -0.0041539609     0.016386562     0.080010086
       5536.6225    -0.025092929   -0.0079438212     0.016533046      0.10156726
       5537.3613    -0.019275333    -0.032182860     0.016562924     0.093215247
       5538.1001   -0.0054921544    -0.010412520     0.016501928     0.072912508
       5538.8390     0.010047825    -0.010574917     0.016442381     0.088486040
       5539.5780     0.011700193    0.0012709776     0.016483568      0.11242501
       5540.3171    -0.011396232    0.0014405333     0.016735291      0.11761921
       5541.0564    -0.011205239    -0.010438203     0.017238976     0.096579739
       5541.7957     0.012817879    0.0018657283     0.017810242     0.081584004
       5542.5351    0.0088286287    0.0011570811     0.018181978     0.072309250
       5543.2746  -0.00023302036     0.017084124     0.018246319     0.091139868
       5544.0142    0.0034946842     0.018564744     0.018026715     0.086342272
       5544.7540    0.0091049669    0.0050859075     0.017670749     0.063840908
       5545.4938     0.021589785     0.014570508     0.017286771     0.062807511
       5546.2337     0.011074260   -0.0061715023     0.016918252     0.081172538
       5546.9737   -0.0035533969   -0.0066698545     0.016744732     0.066276857
       5547.7138    0.0032376279    -0.010734790     0.016812690     0.073888246
       5548.4540   -0.0037741625    -0.014875857     0.016851289     0.058684746
       5549.1943   -0.0078524271   -0.0072690217     0.016723059     0.064410134
       5549.9347    0.0061274797   -0.0096148428     0.016636103     0.071023696
       5550.6752    0.0070961574     0.025351895     0.016633450     0.081825477
       5551.4158     0.010900058     0.032192798     0.016738637     0.085654413
       5552.1565     0.018373750     0.026471964     0.016812690     0.095088348
       5552.8973     0.018234015     0.015811629     0.016808987     0.074136013
       5553.6382    0.0083426604    0.0013279005     0.016854455     0.088072901
       5554.3792   -0.0086309959    -0.014697113     0.016849388      0.11515584
       5555.1203    0.0031909508    0.0047497982     0.016828423     0.091576378
       5555.8615     0.018194694     0.015697545     0.016743274     0.099378134
       5556.6028   -0.0065964227    0.0010832314     0.016506150     0.093573593
       5557.3442    -0.020242860    -0.016346022     0.016488880     0.065079787
       5558.0857    0.0020627864    0.0099390125     0.016702632     0.061014878
       5558.8273     0.013963938  -0.00079668006     0.016849122     0.067744735
       5559.5690   -0.0016862347   -0.0017779233     0.016920320      0.10162045
       5560.3108   -0.0065877897   -0.0078668920     0.016932264     0.093130974
       5561.0526     0.019874782   -0.0080625767     0.017156268     0.087212533
       5561.7946     0.045134851     0.031074910     0.017556685     0.089781606
       5562.5367     0.024425102    0.0026481039     0.017853737      0.10036121
       5563.2789    -0.014780742   -0.0077938092     0.018077967      0.11050607
       5564.0212    -0.010827620   -0.0065773424     0.018119427      0.10404312
       5564.7636     0.015343997     0.014852004     0.017773793      0.11345559
       5565.5061     0.011397158   -0.0099155208     0.017254652     0.095806107
       5566.2486   -0.0020587219    -0.019065094     0.016854222      0.10399223
       5566.9913    0.0049774696     0.014723318     0.016789780      0.12452323
       5567.7341     0.020359499    0.0097584405     0.017012960      0.11755834
       5568.4770     0.036042585     0.033618938     0.017411852     0.069675997
       5569.2199     0.033849038     0.037095971     0.017794244     0.076509838
       5569.9630     0.014390417     0.017207750     0.017976022     0.074625527
       5570.7062    0.0064733690     0.012634565     0.017986428     0.067364803
       5571.4495   -0.0032163003    0.0076203098     0.018032871      0.10975298
       5572.1929    -0.025753987    0.0058331143     0.019424829      0.10624560
       5572.9363    -0.032785544     0.017699263     0.030845872      0.20521431
       5573.6799    -0.022197442    0.0082778745     0.056557990      0.49313953
       5574.4236     -0.12617862    0.0082778745      0.15651249      0.90485312
       5575.1673     -0.13978940     0.017699263      0.40947393       1.2626411
       5575.9112     0.053753175    0.0082778745      0.55576884       1.1705661
       5576.6552      0.21612848     0.027826217      0.63010816       1.1665435
       5577.3992      0.45906102     0.027826217      0.70774911       1.9718122
       5578.1434      0.46762456     0.017699263      0.63450392       1.8910747
       5578.8877      0.15930121     0.027826217      0.38466772      0.50975861
       5579.6320    -0.016240516    0.0082778745      0.19860680      0.43578128
       5580.3765    -0.042137320    0.0082778745     0.066042652      0.37665013
       5581.1211    -0.011321231    0.0082778745     0.035945659      0.17926559
       5581.8657     0.013898669     0.017699263     0.026427343     0.037373063
       5582.6105     0.022492009     0.015481847     0.020771023     0.072922590
       5583.3554     0.025384862     0.017059043     0.017876745     0.087581851
       5584.1003     0.025588758     0.019282103     0.017055506     0.068928937
       5584.8454     0.032364384     0.021533703     0.017162899     0.058299945
       5585.5906     0.029982014     0.023565442     0.017245189     0.075579518
       5586.3358  -0.00053706665    0.0047147291     0.017170293      0.10001799
       5587.0812    -0.021067091    -0.029737575     0.017059457      0.10678815
       5587.8266    0.0024229547    0.0049806583     0.017220777     0.070426972
       5588.5722     0.031963363     0.026190593     0.017591512     0.078277876
       5589.3179     0.029974226    0.0030988682     0.018032766      0.11454539
       5590.0636     0.018556317    0.0069426035     0.018044138      0.10652058
       5590.8095     0.016863658     0.025448928     0.017363443     0.057098229
       5591.5554     0.017242289     0.037752555     0.016806028     0.084445649
       5592.3015    0.0028800678     0.017395967     0.016583636     0.084178821
       5593.0476    -0.013985869    0.0014298491     0.016488198      0.10149769
       5593.7939    -0.013135260    -0.018188102     0.016533499     0.090767362
       5594.5403    -0.012025931   -0.0044047130     0.016649172     0.091729049
       5595.2867   -0.0088438550    0.0041191592     0.016778314     0.088393135
       5596.0333    0.0066052159    -0.010148939     0.016955991     0.081297287
       5596.7799     0.019019845     0.037843796     0.017163443     0.063222642
       5597.5267     0.026341773     0.020015540     0.017218046     0.063303686
       5598.2735     0.031636250     0.018554076     0.017072232     0.073429318
       5599.0205     0.030549439     0.012658116     0.016787631     0.083147352
       5599.7675     0.030543999    0.0077593212     0.016528348     0.097902881
       5600.5147     0.039194864     0.036848191     0.016462385     0.097508194
       5601.2619     0.043014999     0.040806801     0.016559661     0.076725663
       5602.0093     0.042609943     0.040333809     0.016813874     0.064085348
       5602.7567     0.043749802     0.073055802     0.017301239     0.076393545
       5603.5043     0.031812982     0.015018703     0.017937227      0.10692357
       5604.2519     0.014832346     0.019516031     0.018519046     0.095216041
       5604.9997    0.0046241166     0.013686028     0.018816592     0.076759108
       5605.7475   -0.0027896607     0.014314122     0.018671029     0.071220173
       5606.4955    0.0036157585   -0.0017362759     0.018184297     0.080509774
       5607.2435     0.015065378    0.0039212905     0.017672205     0.094321270
       5607.9917     0.020965188    -0.016306980     0.017458301      0.12173002
       5608.7399     0.038534708    0.0070919601     0.017463619      0.18796506
       5609.4883     0.040526270     0.023501478     0.017260303      0.18572618
       5610.2367     0.029128127     0.022582695     0.016986757      0.14877194
       5610.9853     0.039588123     0.045856921     0.016852292     0.067935910
       5611.7339     0.037626101     0.028799049     0.016825055     0.071755958
       5612.4827    0.0036866988    0.0098185821     0.016798689     0.057749941
       5613.2315    -0.018443920    -0.017386885     0.016770980     0.055896779
       5613.9805    -0.010265138   -0.0081698360     0.016866813     0.083930929
       5614.7295  -0.00038818549     0.010413039     0.017006866     0.095731838
       5615.4787    0.0068162087     0.016015055     0.017136520      0.11145345
       5616.2279     0.012755569     0.022185161     0.017337326      0.12464041
       5616.9773     0.012161520   -0.0030588935     0.017454963     0.079656072
       5617.7267     0.019303226    0.0041791383     0.017380583      0.11095704
       5618.4763     0.016549281    0.0099709782     0.017162959      0.10239374
       5619.2259   -0.0061982524    -0.031677625     0.016915551     0.069428041
       5619.9757    -0.014334648   -0.0066717325     0.016880418     0.076892464
       5620.7255   -0.0011164331   -0.0024739680     0.017014361      0.10898934
       5621.4755     0.017464039     0.023350258     0.017241077      0.10175217
       5622.2255     0.019545094     0.015419444     0.017576324     0.062264619
       5622.9757     0.014444637     0.018165089     0.017831668     0.076850993
       5623.7259     0.018838675     0.025042144     0.017705509     0.091787303
       5624.4763     0.025561309     0.022320942     0.017393907     0.083440735
       5625.2267     0.034987432     0.018795015     0.017159163     0.082333046
       5625.9773     0.019246253   -0.0039217261     0.017024903     0.073700575
       5626.7279    -0.011328520   -0.0060307920     0.016977480     0.082019725
       5627.4787    -0.010464168   -0.0056061388     0.017035391     0.098628551
       5628.2295     0.010898278  -0.00013964177     0.017133579      0.11325482
       5628.9805     0.031838759    0.0037275500     0.017164461      0.11990890
       5629.7315     0.038625793     0.043548593     0.017276245     0.099290176
       5630.4827     0.032282685     0.018804110     0.017385350     0.090476664
       5631.2339     0.031758418     0.022796587     0.017295086      0.10747293
       5631.9853     0.033724205     0.023219919     0.017016303     0.089129188
       5632.7367     0.023505114     0.022194191     0.016687508      0.10701607
       5633.4883     0.013688803     0.015766063     0.016511854      0.11899234
       5634.2399    0.0082251883     0.014030456     0.016534512     0.083495649
       5634.9917   -0.0043437401     0.034209268     0.016727486     0.086464618
       5635.7435    -0.015160248     0.010929211     0.016999507      0.11138634
       5636.4955    0.0075560894     0.010558603     0.017172350      0.10372486
       5637.2475     0.041072889     0.045193365     0.017243335     0.075795252
       5637.9997     0.039264094     0.018763430     0.017316792      0.10876192
       5638.7519    0.0094774807     0.013385460     0.017360787      0.10226642
       5639.5043    0.0019715857     0.017300719     0.017344678     0.079870391
       5640.2568     0.027943330     0.039072925     0.017130988     0.095753211
       5641.0093     0.023293726   -0.0032890011     0.016836692      0.11101430
       5641.7620    -0.024893421    0.0015754161     0.016707783     0.076939790
       5642.5147    -0.030104085    -0.023788991     0.016829795     0.086274891
       5643.2676     0.021555379     0.014336915     0.017204635     0.094181324
       5644.0205     0.041675330     0.017840111     0.017400160      0.10872680
       5644.7736     0.029592049     0.023328681     0.017365441      0.11412919
       5645.5268     0.028861790    0.0095362677     0.017239987      0.12036281
       5646.2800     0.013382921    0.0029566550     0.017045058     0.082644652
       5647.0334    0.0062777414  -0.00034881548     0.016996260     0.075509736
       5647.7868     0.013426440   4.1441284e-05     0.016964584     0.097995681
       5648.5404    0.0019599194    -0.021107387     0.016794285      0.11817516
       5649.2940   -0.0048509490    -0.041164091     0.016897178      0.12744447
       5650.0478   -0.0072413844    -0.010447460     0.017191337      0.10241660
       5650.8017    -0.012025915    -0.015986364     0.017297552     0.065438312
       5651.5556   -0.0097460332   -0.0027604756     0.017351707      0.10741715
       5652.3097   -0.0081518464    0.0058763819     0.017241983     0.097261090
       5653.0639    0.0072969436   -0.0039692320     0.017131115     0.095841405
       5653.8181     0.041921486     0.024938162     0.017115957      0.12847321
       5654.5725     0.070667099     0.025446119     0.017100775      0.13211079
       5655.3269     0.068768006     0.042231000     0.017122425      0.10667461
       5656.0815     0.034243495     0.012150522     0.017343226     0.096262363
       5656.8362    0.0049139703  -8.5814609e-05     0.017510878      0.11289714
       5657.5909   -0.0011221338   -0.0030219824     0.017409786     0.079729659
       5658.3458    0.0013835868     0.014542599     0.017522275     0.087972418
       5659.1008     0.012802284     0.024972541     0.017810715      0.10173607
       5659.8559     0.029510344     0.026819662     0.017839521      0.10048924
       5660.6110     0.036746450     0.030909167     0.017699677     0.095579562
       5661.3663     0.030272498     0.026766535     0.017473738     0.085757095
       5662.1217     0.029216879     0.018607126     0.017302813     0.071811312
       5662.8771     0.037582172     0.016443194     0.017266442     0.071848783
       5663.6327     0.016830908     0.018112607     0.017174260     0.058018215
       5664.3884    -0.016698519   -0.0058179606     0.017182196     0.083942783
       5665.1442    0.0039604737    0.0057551229     0.017492693     0.076930013
