# L2 template spectrum
# 7 total spectra
# resolution  = 40 km/s per pixel
# 5350 to 9200 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5419.6866    -0.014410621    -0.014229995     0.014175524     0.053408777
       5420.4097    -0.011537732    -0.011237819     0.014081022     0.037430758
       5421.1329   -0.0072264411    0.0047821911     0.014130459     0.044893363
       5421.8562     0.015070165     0.012974168     0.014060895     0.048195955
       5422.5796     0.033310873     0.047000257     0.013894510     0.046918001
       5423.3032     0.055023529     0.057704390     0.013903655      0.10205654
       5424.0268     0.073137889     0.046070155     0.014070432      0.11570896
       5424.7505     0.033628802     0.024338351     0.013974817     0.020459834
       5425.4743  -0.00099743124     0.016747489     0.013749132     0.084007255
       5426.1982   -0.0038226222     0.012029735     0.013487513     0.092938616
       5426.9222     0.022152891     0.014011797     0.013601890     0.033533378
       5427.6463     0.077702443     0.027014374     0.014067777      0.14092233
       5428.3704      0.11633751     0.032763313     0.014298893      0.23709986
       5429.0947      0.12265641     0.037963619     0.014350634      0.28412200
       5429.8191     0.090697421     0.016447318     0.014279264      0.26856539
       5430.5436     0.066129188   -0.0024122668     0.014524780      0.21552686
       5431.2682     0.066928213    0.0057174115     0.015305470      0.15419047
       5431.9928     0.059976516    0.0028677379     0.015611049      0.12845570
       5432.7176     0.042619454  -0.00030530745     0.015248519      0.11602478
       5433.4425     0.018182968     0.019157822     0.014494082     0.038204409
       5434.1674     0.020731268    0.0078635542     0.013947204     0.039705719
       5434.8925     0.043801210     0.036562265     0.013727972     0.042369395
       5435.6176     0.036046356    0.0076193093     0.013766040     0.058793080
       5436.3429     0.017721482    0.0032285412     0.014095513     0.050870870
       5437.0682    0.0050095142   -0.0021706008     0.014002484     0.046376085
       5437.7937    -0.010697956   -0.0010872133     0.013740968     0.073725734
       5438.5192    -0.019314654    0.0022937286     0.013880219     0.065916646
       5439.2448    -0.015515926    0.0054682429     0.013910590     0.044383681
       5439.9706   0.00078836015     0.012370236     0.013658516     0.032058983
       5440.6964     0.023952349     0.017956399     0.013568570     0.023057059
       5441.4223     0.042028620    0.0085317988     0.013659175     0.073350408
       5442.1484     0.065446525     0.015423603     0.014211890      0.17227396
       5442.8745     0.084920864     0.034057023     0.014754357      0.21985169
       5443.6007     0.063020583     0.043541011     0.014508457      0.14139185
       5444.3270     0.034977539    0.0058666077     0.014274218     0.068210911
       5445.0534     0.028289949     0.015602090     0.014325671     0.042162051
       5445.7799     0.062596138     0.025024706     0.014478324      0.10970348
       5446.5066     0.094719862     0.018726771     0.014573218      0.18320736
       5447.2333     0.050634147     0.038036626     0.014530982     0.093026730
       5447.9601    0.0055333210    0.0098816405     0.014389813     0.046357138
       5448.6870    -0.011774152     0.018616765     0.014199264     0.096781655
       5449.4139    -0.024637246    0.0056558265     0.013866590     0.078966388
       5450.1410    -0.014737913    -0.012732502     0.013489803     0.038705405
       5450.8682   -0.0046555874  -0.00073224668     0.013487077     0.041573210
       5451.5955   -0.0079277676     0.010393321     0.013626371     0.055059339
       5452.3229   -0.0019226653    0.0065408569     0.013929441     0.039360189
       5453.0504     0.031373015     0.025854430     0.014348483     0.068388997
       5453.7780     0.071897901     0.033042203     0.014526507      0.12361223
       5454.5056     0.045459113     0.022217658     0.014252168     0.081514886
       5455.2334   0.00079710387    0.0018339317     0.014046375     0.058783688
       5455.9613     0.032570372     0.031608926     0.014931325     0.038619142
       5456.6892     0.046712110     0.023430083     0.017698632     0.054599104
       5457.4173    0.0041927414   -0.0045532344     0.023686071     0.074164068
       5458.1455    -0.025032973    0.0076702222     0.028642154      0.13047169
       5458.8737    -0.032808844    -0.023605731     0.030564262      0.12667223
       5459.6021   -0.0036004794    -0.020446860     0.030530641     0.038589856
       5460.3305     0.062452055     0.028222311     0.028914632      0.14484637
       5461.0591      0.12277009     0.031387026     0.026897285      0.25375178
       5461.7877     0.087007335     0.022618686     0.025570188      0.29138362
       5462.5165    0.0093160277     0.023306792     0.023972847      0.21834712
       5463.2453     0.037991391     0.066358263     0.019665205      0.11781093
       5463.9742     0.078956898     0.048167903     0.016659437      0.10621439
       5464.7033     0.058375872     0.029698235     0.015179712     0.065388364
       5465.4324     0.039204915     0.033113509     0.014203556     0.044246626
       5466.1616     0.024322292     0.037276766     0.014059026     0.063933022
       5466.8909     0.018033306     0.035707147     0.014179796     0.037977934
       5467.6204     0.040766090     0.029177497     0.014322509     0.066901362
       5468.3499     0.057338728     0.020996809     0.014353467      0.11872042
       5469.0795     0.043837656    0.0015214944     0.014112316      0.13190333
       5469.8092    0.0055583558    0.0051675638     0.013837967     0.054685114
       5470.5390    -0.014187133    0.0035276436     0.013829382     0.084884478
       5471.2689   -0.0072854800    -0.010731352     0.013985758     0.072535050
       5471.9990   -0.0033128357    0.0025160936     0.014055934     0.047374739
       5472.7291   0.00091568780   -0.0058768380     0.014064933     0.050634804
       5473.4593    0.0061928660    0.0071926530     0.013964091     0.051607055
       5474.1896     0.016739321     0.040502684     0.013881785     0.048777434
       5474.9200     0.040787039     0.029295654     0.014042551     0.060046156
       5475.6505     0.067405471     0.030650149     0.014272713      0.10238694
       5476.3810     0.092581949     0.039397440     0.014446414      0.13993555
       5477.1117     0.090604176     0.042191135     0.014217765      0.14550478
       5477.8425     0.063058868     0.034010683     0.013816163      0.10504762
       5478.5734     0.032453312     0.026387727     0.014119221     0.028675394
       5479.3044   -0.0031364629     0.022836447     0.014776792     0.084549049
       5480.0355    -0.048475560     0.016894358     0.015117968      0.20032768
       5480.7666    -0.070216060    0.0084001684     0.015558632      0.21578747
       5481.4979    -0.044328319    0.0034454769     0.016325903      0.10788915
       5482.2293    0.0098738742     0.013399098     0.015933896     0.028977912
       5482.9608     0.051012975     0.037510800     0.014862190     0.038554715
       5483.6923     0.031004547     0.031429787     0.014540801     0.033627954
       5484.4240     0.014686679     0.022737276     0.014605426     0.041760401
       5485.1558     0.050618532     0.028259649     0.014830516     0.059191777
       5485.8876     0.058902639     0.040153779     0.014961122     0.057380714
       5486.6196     0.011289674     0.047088908     0.014818026      0.10221928
       5487.3516    -0.014054192    -0.015622212     0.014280046     0.066008365
       5488.0838   -0.0073571858    -0.028553993     0.013755340     0.051545696
       5488.8160    -0.012136599    -0.031759013     0.013500769     0.033285242
       5489.5484    -0.011229208   -0.0045033141     0.013543448     0.036677544
       5490.2808   -0.0088967434     0.015339784     0.013688098     0.084046821
       5491.0134   -0.0077628307    0.0075104849     0.013693786     0.069515485
       5491.7460   -0.0054410929    -0.010048426     0.013678668     0.030852642
       5492.4788   -0.0090387822   -0.0048105304     0.013506425     0.029911282
       5493.2116   -0.0015079951   -0.0076169285     0.013338639     0.033803262
       5493.9445     0.018853455    0.0043786239     0.013317166     0.042686279
       5494.6776     0.035994821     0.013017409     0.013482419     0.069831014
       5495.4107     0.044005098     0.020781355     0.013700662     0.098094343
       5496.1439     0.019071889  -0.00077209083     0.013478303     0.055596925
       5496.8773    -0.015530693   -0.0041318343     0.013213406     0.038009239
       5497.6107    -0.011792772     0.022093497     0.013856587     0.060200837
       5498.3442     0.022035874     0.033333211     0.014657978     0.028700953
       5499.0778     0.064076649     0.039267937     0.014684888     0.084479294
       5499.8115     0.058964368     0.023596550     0.014537216     0.088709229
       5500.5454     0.017474227     0.012893953     0.014404157     0.017579922
       5501.2793    0.0042298279     0.011963077     0.014263436     0.045087087
       5502.0133  -0.00046839475   -0.0039640672     0.014130812     0.042629269
       5502.7474    -0.017608597   -0.0024534647     0.013979080     0.060899011
       5503.4816    -0.030767112   -0.0016699534     0.013848322     0.079573204
       5504.2159    -0.042488082   0.00037563870     0.013684040     0.089123147
       5504.9503    -0.029819505    0.0058545338     0.013539780     0.067714621
       5505.6848     0.013356007    0.0064145144     0.013614017     0.029119168
       5506.4194     0.052538884     0.011695327     0.013925708      0.11138001
       5507.1541     0.071982405    0.0092482937     0.014235067      0.18220525
       5507.8889     0.076068834     0.013682228     0.014514117      0.18531150
       5508.6238     0.067549221     0.019253711     0.014817832      0.13755382
       5509.3588     0.040966538     0.030170994     0.014955059     0.064578120
       5510.0939    0.0042009636     0.015957159     0.014804267     0.037244600
       5510.8291    -0.016216916    0.0060248281     0.014560052     0.060131270
       5511.5643   -0.0055259935    -0.023460375     0.014467792     0.036135563
       5512.2997    0.0024085390    0.0038170538     0.014432644     0.066892338
       5513.0352     0.014978849     0.027723360     0.014418344     0.072729354
       5513.7708     0.013269276    0.0021276756     0.014241049     0.029279540
       5514.5065    -0.018340788  -0.00082322680     0.013882170     0.082043287
       5515.2422   -0.0074266399    0.0046377647     0.013774698     0.055904026
       5515.9781     0.035576999     0.031609088     0.014002336     0.033928467
       5516.7141     0.070571270     0.032248438     0.014630504      0.12685632
       5517.4502     0.044942514     0.022034026     0.014842237      0.10572334
       5518.1863    -0.041558989    -0.010361019     0.014281122     0.093210402
       5518.9226    -0.061049323   -0.0095853693     0.014198368      0.14371127
       5519.6590    -0.013695771    0.0050284898     0.014595178     0.044419846
       5520.3954     0.056003448     0.031858604     0.015154559     0.093674438
       5521.1320     0.089312876     0.029438207     0.015418855      0.16221682
       5521.8687     0.039018839     0.033747256     0.015076212     0.078010360
       5522.6054    -0.013322114     0.020552936     0.014362339     0.079660730
       5523.3423    -0.045779547     0.016392203     0.013561563      0.20641683
       5524.0792    -0.040493984     0.031809416     0.013758232      0.21815037
       5524.8163    -0.012678846     0.046193089     0.014653201      0.13998636
