# L7 template spectrum
# 1 total spectra
# resolution  = 60 km/s per pixel
# 5350 to 8900 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5382.2156     0.033072174     0.033072174     0.071316047     0.071316047
       5383.2928     0.041000875     0.041000875     0.071451676     0.071451676
       5384.3702     0.034733617     0.034733617     0.071640647     0.071640647
       5385.4478     0.023467877     0.023467877     0.071821103     0.071821103
       5386.5257     0.028025718     0.028025718     0.071846799     0.071846799
       5387.6037     0.040779098     0.040779098     0.071723469     0.071723469
       5388.6820     0.035567719     0.035567719     0.071502767     0.071502767
       5389.7605    0.0086954355    0.0086954355     0.071212377     0.071212377
       5390.8392    -0.024279187    -0.024279187     0.070969087     0.070969087
       5391.9181    -0.058688638    -0.058688638     0.070838170     0.070838170
       5392.9972    -0.076503445    -0.076503445     0.070756888     0.070756888
       5394.0766    -0.060879901    -0.060879901     0.070718959     0.070718959
       5395.1561    -0.029218940    -0.029218940     0.070635299     0.070635299
       5396.2359    0.0035990551    0.0035990551     0.070379594     0.070379594
       5397.3159     0.029538153     0.029538153     0.070034453     0.070034453
       5398.3961     0.027143034     0.027143034     0.069700915     0.069700915
       5399.4765    0.0027504610    0.0027504610     0.069438514     0.069438514
       5400.5572    -0.015311882    -0.015311882     0.069422143     0.069422143
       5401.6380    -0.019984040    -0.019984040     0.069670670     0.069670670
       5402.7191    -0.016137063    -0.016137063     0.069926253     0.069926253
       5403.8004   -0.0045288288   -0.0045288288     0.070061456     0.070061456
       5404.8819    0.0097809200    0.0097809200     0.070084828     0.070084828
       5405.9636     0.029680674     0.029680674     0.069903567     0.069903567
       5407.0456     0.034245710     0.034245710     0.069733618     0.069733618
       5408.1277   -0.0074251372   -0.0074251372     0.069852856     0.069852856
       5409.2101    -0.068019690    -0.068019690     0.070127480     0.070127480
       5410.2927    -0.097098155    -0.097098155     0.070299483     0.070299483
       5411.3755    -0.093379647    -0.093379647     0.070394197     0.070394197
       5412.4585    -0.069055006    -0.069055006     0.070602851     0.070602851
       5413.5418    -0.029441553    -0.029441553     0.070956681     0.070956681
       5414.6252   -0.0092225928   -0.0092225928     0.071213447     0.071213447
       5415.7089    -0.038213271    -0.038213271     0.071232073     0.071232073
       5416.7928    -0.048422375    -0.048422375     0.071237405     0.071237405
       5417.8769     0.033588409     0.033588409     0.071473283     0.071473283
       5418.9612      0.12530281      0.12530281     0.071688518     0.071688518
       5420.0458      0.13688946      0.13688946     0.071586900     0.071586900
       5421.1305     0.098255445     0.098255445     0.071362445     0.071362445
       5422.2155     0.063355529     0.063355529     0.071415064     0.071415064
       5423.3007     0.038202810     0.038202810     0.071716887     0.071716887
       5424.3861     0.026110759     0.026110759     0.071966318     0.071966318
       5425.4717     0.029228086     0.029228086     0.072078620     0.072078620
       5426.5576     0.023620756     0.023620756     0.072072868     0.072072868
       5427.6436   -0.0058646315   -0.0058646315     0.071908171     0.071908171
       5428.7299    -0.040502999    -0.040502999     0.071802104     0.071802104
       5429.8164    -0.069848359    -0.069848359     0.071983445     0.071983445
       5430.9031    -0.089257707    -0.089257707     0.072286029     0.072286029
       5431.9901    -0.090053980    -0.090053980     0.072621265     0.072621265
       5433.0772    -0.075998257    -0.075998257     0.072841120     0.072841120
       5434.1646    -0.062038554    -0.062038554     0.072555984     0.072555984
       5435.2522    -0.046315081    -0.046315081     0.071852251     0.071852251
       5436.3400   -0.0090803235   -0.0090803235     0.071385082     0.071385082
       5437.4280     0.054190653     0.054190653     0.071365553     0.071365553
       5438.5162      0.10672346      0.10672346     0.071586626     0.071586626
       5439.6047      0.13101147      0.13101147     0.071976278     0.071976278
       5440.6934      0.12419159      0.12419159     0.072378156     0.072378156
       5441.7823     0.074696473     0.074696473     0.072599669     0.072599669
       5442.8714     0.012662291     0.012662291     0.072656143     0.072656143
       5443.9607    -0.011179279    -0.011179279     0.072487011     0.072487011
       5445.0502    -0.010221712    -0.010221712     0.072213045     0.072213045
       5446.1400    -0.014639124    -0.014639124     0.072118308     0.072118308
       5447.2300    -0.028501052    -0.028501052     0.072255006     0.072255006
       5448.3202    -0.050203790    -0.050203790     0.072604780     0.072604780
       5449.4106    -0.080444981    -0.080444981     0.073143359     0.073143359
       5450.5012     -0.10545108     -0.10545108     0.073914952     0.073914952
       5451.5921     -0.12275437     -0.12275437     0.074661899     0.074661899
       5452.6832     -0.11515409     -0.11515409     0.076119895     0.076119895
       5453.7745    -0.069596572    -0.069596572     0.078656397     0.078656397
       5454.8660    0.0035964219    0.0035964219     0.082203822     0.082203822
       5455.9577     0.097360761     0.097360761     0.086715355     0.086715355
       5457.0496      0.18681360      0.18681360     0.091619261     0.091619261
       5458.1418      0.20825362      0.20825362     0.095610615     0.095610615
       5459.2342      0.15754061      0.15754061     0.098288306     0.098288306
       5460.3268     0.080182846     0.080182846     0.098967487     0.098967487
       5461.4196   -0.0060352166   -0.0060352166     0.097547286     0.097547286
       5462.5127    -0.059701926    -0.059701926     0.094425957     0.094425957
       5463.6059    -0.039395741    -0.039395741     0.090214939     0.090214939
       5464.6994    0.0065122183    0.0065122183     0.085429887     0.085429887
       5465.7931     0.039798089     0.039798089     0.081028882     0.081028882
       5466.8870     0.052270497     0.052270497     0.077214631     0.077214631
       5467.9811    0.0075685317    0.0075685317     0.074493612     0.074493612
       5469.0755    -0.067744566    -0.067744566     0.072781261     0.072781261
       5470.1701    -0.088799181    -0.088799181     0.071534810     0.071534810
       5471.2649    -0.047376006    -0.047376006     0.070619486     0.070619486
       5472.3599    -0.011652177    -0.011652177     0.070055398     0.070055398
       5473.4551   -0.0079162048   -0.0079162048     0.069739210     0.069739210
       5474.5505    -0.025176484    -0.025176484     0.069537911     0.069537911
       5475.6462    -0.069894683    -0.069894683     0.069201995     0.069201995
       5476.7421     -0.11070741     -0.11070741     0.068934274     0.068934274
       5477.8382     -0.10907310     -0.10907310     0.068734167     0.068734167
       5478.9345    -0.083550713    -0.083550713     0.068764532     0.068764532
       5480.0311    -0.058607999    -0.058607999     0.069328301     0.069328301
       5481.1278    -0.038230252    -0.038230252     0.070233146     0.070233146
       5482.2248    -0.032280421    -0.032280421     0.070855666     0.070855666
       5483.3220    -0.042264966    -0.042264966     0.071045070     0.071045070
       5484.4195    -0.057577158    -0.057577158     0.070769939     0.070769939
       5485.5171    -0.073768315    -0.073768315     0.070003740     0.070003740
       5486.6150    -0.083044603    -0.083044603     0.069106830     0.069106830
       5487.7130    -0.081500007    -0.081500007     0.068394671     0.068394671
       5488.8113    -0.064603585    -0.064603585     0.067875098     0.067875098
       5489.9099    -0.018449007    -0.018449007     0.067686180     0.067686180
       5491.0086     0.029701471     0.029701471     0.067702245     0.067702245
       5492.1076     0.025953355     0.025953355     0.067649137     0.067649137
       5493.2068    -0.017691151    -0.017691151     0.067533486     0.067533486
       5494.3062    -0.046124985    -0.046124985     0.067440465     0.067440465
       5495.4058    -0.046665870    -0.046665870     0.067376458     0.067376458
       5496.5056    -0.032797433    -0.032797433     0.067262860     0.067262860
       5497.6057   -0.0071625913   -0.0071625913     0.067083561     0.067083561
       5498.7060     0.015614377     0.015614377     0.066778162     0.066778162
       5499.8065     0.017927253     0.017927253     0.066257726     0.066257726
       5500.9072     0.013209204     0.013209204     0.065717564     0.065717564
       5502.0081     0.016785290     0.016785290     0.065370221     0.065370221
       5503.1093     0.019621994     0.019621994     0.065191181     0.065191181
       5504.2107    0.0061799618    0.0061799618     0.065172878     0.065172878
       5505.3123    -0.019163652    -0.019163652     0.065257450     0.065257450
       5506.4141    -0.033310798    -0.033310798     0.065160852     0.065160852
       5507.5162    -0.031099269    -0.031099269     0.064829634     0.064829634
       5508.6184    -0.032664020    -0.032664020     0.064828922     0.064828922
       5509.7209    -0.047341670    -0.047341670     0.065475700     0.065475700
       5510.8236    -0.068620928    -0.068620928     0.066213022     0.066213022
       5511.9265    -0.093381305    -0.093381305     0.066592102     0.066592102
       5513.0297     -0.11922519     -0.11922519     0.066775118     0.066775118
       5514.1331     -0.15389172     -0.15389172     0.066875744     0.066875744
       5515.2367     -0.17339484     -0.17339484     0.066829245     0.066829245
       5516.3405     -0.12038734     -0.12038734     0.066545932     0.066545932
       5517.4445    -0.013896457    -0.013896457     0.066089185     0.066089185
       5518.5487     0.036411996     0.036411996     0.065785058     0.065785058
       5519.6532   0.00064143935   0.00064143935     0.065728527     0.065728527
       5520.7579    -0.040973574    -0.040973574     0.065611456     0.065611456
       5521.8628    -0.045196439    -0.045196439     0.065251379     0.065251379
       5522.9680    -0.041281310    -0.041281310     0.064894805     0.064894805
       5524.0733    -0.038411944    -0.038411944     0.064727586     0.064727586
       5525.1789    -0.040549708    -0.040549708     0.064649969     0.064649969
       5526.2847    -0.063391684    -0.063391684     0.064549491     0.064549491
       5527.3907    -0.091736771    -0.091736771     0.064471759     0.064471759
       5528.4970    -0.092467215    -0.092467215     0.064519144     0.064519144
       5529.6034    -0.065560569    -0.065560569     0.064651887     0.064651887
       5530.7101    -0.029252785    -0.029252785     0.064628553     0.064628553
       5531.8170     0.010260661     0.010260661     0.064376478     0.064376478
       5532.9242     0.017933447     0.017933447     0.064061271     0.064061271
       5534.0315    -0.033232981    -0.033232981     0.063750270     0.063750270
       5535.1391    -0.098182693    -0.098182693     0.063540513     0.063540513
       5536.2469     -0.14291486     -0.14291486     0.063534886     0.063534886
       5537.3549     -0.16204330     -0.16204330     0.063687940     0.063687940
       5538.4631     -0.13528781     -0.13528781     0.063904871     0.063904871
       5539.5716    -0.078072051    -0.078072051     0.064196039     0.064196039
       5540.6803    -0.029257872    -0.029257872     0.064557130     0.064557130
       5541.7892    0.0020049305    0.0020049305     0.064964473     0.064964473
       5542.8983    0.0022166029    0.0022166029     0.065352983     0.065352983
       5544.0077    -0.034073131    -0.034073131     0.065708459     0.065708459
       5545.1172    -0.070601569    -0.070601569     0.065718912     0.065718912
       5546.2270    -0.086029507    -0.086029507     0.065092951     0.065092951
       5547.3370    -0.078113485    -0.078113485     0.064467779     0.064467779
       5548.4473    -0.028619078    -0.028619078     0.064550282     0.064550282
       5549.5577     0.027590167     0.027590167     0.064889510     0.064889510
       5550.6684     0.029709984     0.029709984     0.064959337     0.064959337
       5551.7793   9.8599879e-05   9.8599879e-05     0.064827882     0.064827882
       5552.8904    0.0016998728    0.0016998728     0.064640129     0.064640129
       5554.0018     0.038802655     0.038802655     0.064445508     0.064445508
       5555.1133     0.068903815     0.068903815     0.064401303     0.064401303
       5556.2251     0.077214973     0.077214973     0.064565643     0.064565643
       5557.3371     0.078928652     0.078928652     0.064897115     0.064897115
       5558.4494     0.084187188     0.084187188     0.065326281     0.065326281
       5559.5618     0.081989177     0.081989177     0.065890954     0.065890954
       5560.6745     0.064802570     0.064802570     0.066553569     0.066553569
       5561.7874     0.040649505     0.040649505     0.067293162     0.067293162
       5562.9006     0.022746124     0.022746124     0.068053617     0.068053617
       5564.0139     0.010360895     0.010360895     0.068792953     0.068792953
       5565.1275    0.0028440162    0.0028440162     0.069085788     0.069085788
       5566.2413   -0.0019504420   -0.0019504420     0.069126827     0.069126827
       5567.3553    -0.019014351    -0.019014351     0.070293982     0.070293982
       5568.4695    -0.054015967    -0.054015967     0.072432714     0.072432714
       5569.5840     -0.10119719     -0.10119719     0.081027399     0.081027399
       5570.6987     -0.17404663     -0.17404663     0.098578161     0.098578161
       5571.8136     -0.21552134     -0.21552134      0.12328915      0.12328915
       5572.9287     -0.16823473     -0.16823473      0.15347527      0.15347527
       5574.0441    -0.062361186    -0.062361186      0.18474031      0.18474031
       5575.1597     0.060306551     0.060306551      0.21000903      0.21000903
       5576.2755      0.18037166      0.18037166      0.22708027      0.22708027
       5577.3915      0.24735104      0.24735104      0.23322730      0.23322730
       5578.5078      0.25013961      0.25013961      0.22800021      0.22800021
       5579.6242      0.19792744      0.19792744      0.21071876      0.21071876
       5580.7409     0.093281783     0.093281783      0.18254505      0.18254505
       5581.8578    0.0020027932    0.0020027932      0.15009229      0.15009229
       5582.9750   -0.0052126252   -0.0052126252      0.11939572      0.11939572
       5584.0924     0.010874326     0.010874326     0.093553282     0.093553282
       5585.2100   -0.0062494970   -0.0062494970     0.077779342     0.077779342
       5586.3278    -0.035230670    -0.035230670     0.070270422     0.070270422
       5587.4458    -0.053909572    -0.053909572     0.066415119     0.066415119
       5588.5641    -0.060549516    -0.060549516     0.065575727     0.065575727
       5589.6826    -0.054908163    -0.054908163     0.065610836     0.065610836
       5590.8013    -0.037773517    -0.037773517     0.065582898     0.065582898
       5591.9202    -0.018319904    -0.018319904     0.065427661     0.065427661
       5593.0394   -0.0032139059   -0.0032139059     0.064656911     0.064656911
       5594.1587     0.014385604     0.014385604     0.063912631     0.063912631
       5595.2783     0.042472428     0.042472428     0.063543682     0.063543682
       5596.3982     0.065874615     0.065874615     0.063464202     0.063464202
       5597.5182     0.073748139     0.073748139     0.063675427     0.063675427
       5598.6385     0.063370238     0.063370238     0.064053006     0.064053006
       5599.7590     0.028843635     0.028843635     0.064286092     0.064286092
       5600.8797    -0.023137124    -0.023137124     0.064368307     0.064368307
       5602.0007    -0.066776296    -0.066776296     0.064383340     0.064383340
       5603.1219    -0.093856019    -0.093856019     0.064354920     0.064354920
       5604.2433    -0.095324014    -0.095324014     0.064380778     0.064380778
       5605.3649    -0.066502483    -0.066502483     0.064560496     0.064560496
       5606.4867    -0.021182362    -0.021182362     0.064639249     0.064639249
       5607.6088     0.030765329     0.030765329     0.064439014     0.064439014
       5608.7311     0.074140674     0.074140674     0.064050152     0.064050152
       5609.8536     0.088057690     0.088057690     0.063537365     0.063537365
       5610.9764     0.074061878     0.074061878     0.062992628     0.062992628
       5612.0994     0.033953018     0.033953018     0.062610331     0.062610331
       5613.2226    -0.023033600    -0.023033600     0.062428349     0.062428349
       5614.3460    -0.058688327    -0.058688327     0.062477900     0.062477900
       5615.4696    -0.061501753    -0.061501753     0.062751868     0.062751868
       5616.5935    -0.053521909    -0.053521909     0.063099531     0.063099531
       5617.7176    -0.048314650    -0.048314650     0.063408486     0.063408486
       5618.8419    -0.035021885    -0.035021885     0.063687325     0.063687325
       5619.9665   -0.0054065523   -0.0054065523     0.063909019     0.063909019
       5621.0912     0.023183763     0.023183763     0.064067081     0.064067081
       5622.2162     0.029729210     0.029729210     0.064177114     0.064177114
       5623.3414     0.018143497     0.018143497     0.064223913     0.064223913
       5624.4669   -0.0048728833   -0.0048728833     0.064236538     0.064236538
       5625.5926    -0.033878510    -0.033878510     0.064182654     0.064182654
       5626.7185    -0.046728655    -0.046728655     0.063902433     0.063902433
       5627.8446    -0.035987662    -0.035987662     0.063362247     0.063362247
       5628.9709    -0.026503501    -0.026503501     0.062772886     0.062772886
       5630.0975    -0.036149069    -0.036149069     0.062229826     0.062229826
       5631.2243    -0.042440875    -0.042440875     0.061876870     0.061876870
       5632.3513    -0.033823550    -0.033823550     0.061833731     0.061833731
       5633.4786   -0.0088160381   -0.0088160381     0.062067802     0.062067802
       5634.6061     0.048015434     0.048015434     0.062569374     0.062569374
       5635.7338      0.10983336      0.10983336     0.063154430     0.063154430
       5636.8617      0.10972536      0.10972536     0.063314138     0.063314138
       5637.9898     0.048357081     0.048357081     0.063054248     0.063054248
       5639.1182    -0.013990619    -0.013990619     0.062846775     0.062846775
       5640.2468    -0.055684070    -0.055684070     0.062852488     0.062852488
       5641.3757    -0.077535535    -0.077535535     0.063047449     0.063047449
       5642.5047    -0.078598339    -0.078598339     0.063503124     0.063503124
       5643.6340    -0.053776672    -0.053776672     0.063942974     0.063942974
       5644.7635    0.0061965740    0.0061965740     0.064094861     0.064094861
       5645.8932     0.070073384     0.070073384     0.064036566     0.064036566
       5647.0232     0.089259610     0.089259610     0.063873420     0.063873420
       5648.1534     0.070707519     0.070707519     0.063584643     0.063584643
       5649.2838     0.035171334     0.035171334     0.063130646     0.063130646
       5650.4144   -0.0099416152   -0.0099416152     0.062559670     0.062559670
       5651.5453    -0.042563042    -0.042563042     0.062167294     0.062167294
       5652.6764    -0.051730258    -0.051730258     0.062070777     0.062070777
       5653.8077    -0.055790861    -0.055790861     0.062099782     0.062099782
       5654.9392    -0.069643613    -0.069643613     0.062157948     0.062157948
       5656.0710    -0.077601439    -0.077601439     0.062197935     0.062197935
       5657.2030    -0.069164859    -0.069164859     0.062062517     0.062062517
       5658.3352    -0.051560166    -0.051560166     0.061905638     0.061905638
       5659.4677    -0.037265943    -0.037265943     0.061923283     0.061923283
       5660.6004    -0.024324085    -0.024324085     0.062104563     0.062104563
       5661.7333   -0.0091102491   -0.0091102491     0.062328252     0.062328252
       5662.8664    0.0097344504    0.0097344504     0.062607699     0.062607699
       5663.9998     0.041475630     0.041475630     0.063244309     0.063244309
       5665.1333     0.092377584     0.092377584     0.064357773     0.064357773
       5666.2672      0.12317024      0.12317024     0.065439167     0.065439167
       5667.4012      0.10570508      0.10570508     0.066079419     0.066079419
       5668.5355     0.063959799     0.063959799     0.066544467     0.066544467
       5669.6700     0.013167494     0.013167494     0.067073089     0.067073089
       5670.8047    -0.029975762    -0.029975762     0.067527319     0.067527319
       5671.9396    -0.030770802    -0.030770802     0.067768057     0.067768057
       5673.0748    0.0048317039    0.0048317039     0.067842906     0.067842906
       5674.2102     0.053578816     0.053578816     0.067915792     0.067915792
       5675.3458      0.10554326      0.10554326     0.068042091     0.068042091
       5676.4817      0.12500647      0.12500647     0.068316881     0.068316881
       5677.6178     0.093113504     0.093113504     0.068746422     0.068746422
       5678.7541     0.045917688     0.045917688     0.069540810     0.069540810
       5679.8906     0.010198606     0.010198606     0.070709225     0.070709225
       5681.0274    -0.016830670    -0.016830670     0.072336181     0.072336181
       5682.1644    -0.026935652    -0.026935652     0.074456218     0.074456218
       5683.3016    -0.025069431    -0.025069431     0.076805047     0.076805047
       5684.4390    -0.022170761    -0.022170761     0.078940631     0.078940631
       5685.5767    -0.018752978    -0.018752978     0.080690256     0.080690256
       5686.7146    -0.013130468    -0.013130468     0.081734497     0.081734497
       5687.8527   -0.0064985055   -0.0064985055     0.082009329     0.082009329
       5688.9911    -0.013672940    -0.013672940     0.081533939     0.081533939
       5690.1297    -0.044170032    -0.044170032     0.080465900     0.080465900
       5691.2685    -0.069978882    -0.069978882     0.078793888     0.078793888
       5692.4075    -0.066752970    -0.066752970     0.076724872     0.076724872
       5693.5468    -0.051810983    -0.051810983     0.074441061     0.074441061
       5694.6863    -0.043028843    -0.043028843     0.072365933     0.072365933
       5695.8260    -0.033085293    -0.033085293     0.070480074     0.070480074
       5696.9660    -0.013336221    -0.013336221     0.068770298     0.068770298
       5698.1062     0.014981718     0.014981718     0.067277558     0.067277558
       5699.2466     0.044386508     0.044386508     0.066090773     0.066090773
       5700.3872     0.072424943     0.072424943     0.065203072     0.065203072
       5701.5281     0.097352353     0.097352353     0.064450797     0.064450797
       5702.6692      0.12036805      0.12036805     0.063679122     0.063679122
       5703.8105      0.12927066      0.12927066     0.063038732     0.063038732
       5704.9520      0.11637914      0.11637914     0.062540095     0.062540095
       5706.0938     0.088699669     0.088699669     0.062193835     0.062193835
       5707.2358     0.054496752     0.054496752     0.061955290     0.061955290
       5708.3781     0.020379937     0.020379937     0.061815363     0.061815363
       5709.5205    0.0037072083    0.0037072083     0.061709250     0.061709250
       5710.6632    0.0032049191    0.0032049191     0.061621930     0.061621930
       5711.8062    0.0046814261    0.0046814261     0.061531396     0.061531396
       5712.9493    0.0035335979    0.0035335979     0.061424360     0.061424360
       5714.0927   -0.0047577970   -0.0047577970     0.061236714     0.061236714
       5715.2363    -0.024547065    -0.024547065     0.060910420     0.060910420
       5716.3801    -0.048115351    -0.048115351     0.060607432     0.060607432
       5717.5242    -0.075480123    -0.075480123     0.060516246     0.060516246
       5718.6685    -0.091139244    -0.091139244     0.060458762     0.060458762
       5719.8130    -0.068670031    -0.068670031     0.060244165     0.060244165
       5720.9578    -0.028027067    -0.028027067     0.059919291     0.059919291
       5722.1028    -0.012843350    -0.012843350     0.059590431     0.059590431
       5723.2480    -0.026558988    -0.026558988     0.059259317     0.059259317
       5724.3934    -0.060145168    -0.060145168     0.058874524     0.058874524
       5725.5391     -0.11047449     -0.11047449     0.058428297     0.058428297
       5726.6850     -0.13109126     -0.13109126     0.057975119     0.057975119
       5727.8311    -0.087729356    -0.087729356     0.057507129     0.057507129
       5728.9775    -0.028981328    -0.028981328     0.057185471     0.057185471
       5730.1241    0.0069643342    0.0069643342     0.057225397     0.057225397
       5731.2709     0.022761861     0.022761861     0.057346507     0.057346507
       5732.4179    0.0065757772    0.0065757772     0.057138932     0.057138932
       5733.5652    -0.028632504    -0.028632504     0.056733583     0.056733583
       5734.7127    -0.045896160    -0.045896160     0.056413094     0.056413094
       5735.8605    -0.043645243    -0.043645243     0.056223773     0.056223773
       5737.0084    -0.047061217    -0.047061217     0.056155887     0.056155887
       5738.1566    -0.064193536    -0.064193536     0.056201038     0.056201038
       5739.3050    -0.077348488    -0.077348488     0.056459222     0.056459222
       5740.4537    -0.076799629    -0.076799629     0.057028446     0.057028446
       5741.6026    -0.071184965    -0.071184965     0.057560815     0.057560815
       5742.7517    -0.073806494    -0.073806494     0.057701953     0.057701953
       5743.9010    -0.068899220    -0.068899220     0.057600456     0.057600456
       5745.0506    -0.028342503    -0.028342503     0.057409878     0.057409878
       5746.2004     0.025195054     0.025195054     0.057169221     0.057169221
       5747.3505     0.030174929     0.030174929     0.057026090     0.057026090
       5748.5007    -0.016107528    -0.016107528     0.056988483     0.056988483
       5749.6512    -0.065523402    -0.065523402     0.056913499     0.056913499
       5750.8020     -0.10160104     -0.10160104     0.056752938     0.056752938
       5751.9529     -0.10115470     -0.10115470     0.056533119     0.056533119
       5753.1041    -0.034906822    -0.034906822     0.056192276     0.056192276
       5754.2555     0.040325594     0.040325594     0.055984983     0.055984983
       5755.4072     0.064833369     0.064833369     0.056200156     0.056200156
       5756.5590     0.060787847     0.060787847     0.056608239     0.056608239
       5757.7111     0.050612454     0.050612454     0.056811945     0.056811945
       5758.8635     0.035670765     0.035670765     0.056916050     0.056916050
       5760.0161     0.023961234     0.023961234     0.057162068     0.057162068
       5761.1689     0.016116342     0.016116342     0.057617826     0.057617826
       5762.3219   -0.0026441147   -0.0026441147     0.058473525     0.058473525
       5763.4752    -0.039593201    -0.039593201     0.059807432     0.059807432
       5764.6286    -0.063674633    -0.063674633     0.061177609     0.061177609
       5765.7824    -0.050184241    -0.050184241     0.062226577     0.062226577
       5766.9363    -0.025258759    -0.025258759     0.063100023     0.063100023
       5768.0905    -0.015624322    -0.015624322     0.064031951     0.064031951
       5769.2449    -0.010888611    -0.010888611     0.064669158     0.064669158
       5770.3996    0.0040731420    0.0040731420     0.064666132     0.064666132
       5771.5545     0.020647762     0.020647762     0.063982544     0.063982544
       5772.7096    0.0073816851    0.0073816851     0.062635998     0.062635998
       5773.8649    -0.036474002    -0.036474002     0.060738961     0.060738961
       5775.0205    -0.058648067    -0.058648067     0.058990771     0.058990771
       5776.1763    -0.035607036    -0.035607036     0.057742695     0.057742695
       5777.3323    0.0042524188    0.0042524188     0.056929763     0.056929763
       5778.4886     0.050067196     0.050067196     0.056520507     0.056520507
       5779.6451     0.081798252     0.081798252     0.056450573     0.056450573
       5780.8018     0.066569127     0.066569127     0.056417012     0.056417012
       5781.9588     0.026470641     0.026470641     0.056559853     0.056559853
       5783.1160   0.00017347465   0.00017347465     0.056877610     0.056877610
       5784.2734    -0.011902972    -0.011902972     0.057459926     0.057459926
       5785.4310    -0.016617034    -0.016617034     0.058562370     0.058562370
       5786.5889    -0.015524754    -0.015524754     0.060179810     0.060179810
       5787.7470    -0.015589950    -0.015589950     0.061838320     0.061838320
       5788.9054    -0.024772631    -0.024772631     0.063382811     0.063382811
       5790.0640    -0.018496163    -0.018496163     0.064226110     0.064226110
       5791.2228     0.034044044     0.034044044     0.063961466     0.063961466
       5792.3818     0.083903931     0.083903931     0.062871004     0.062871004
       5793.5411     0.078834709     0.078834709     0.061345652     0.061345652
       5794.7006     0.038059882     0.038059882     0.059611720     0.059611720
       5795.8604   -0.0085797181   -0.0085797181     0.058287098     0.058287098
       5797.0203    -0.053481336    -0.053481336     0.057429304     0.057429304
       5798.1806    -0.076925563    -0.076925563     0.056985283     0.056985283
       5799.3410    -0.073914528    -0.073914528     0.056912680     0.056912680
       5800.5017    -0.064876084    -0.064876084     0.056887792     0.056887792
       5801.6626    -0.061077955    -0.061077955     0.056669619     0.056669619
       5802.8237    -0.059232642    -0.059232642     0.056441047     0.056441047
       5803.9851    -0.062685880    -0.062685880     0.056250203     0.056250203
       5805.1467    -0.066414683    -0.066414683     0.056122530     0.056122530
       5806.3085    -0.062578039    -0.062578039     0.056109404     0.056109404
       5807.4706    -0.056808548    -0.056808548     0.056164425     0.056164425
       5808.6329    -0.060216291    -0.060216291     0.056158964     0.056158964
       5809.7954    -0.071815505    -0.071815505     0.056112339     0.056112339
       5810.9582    -0.084449873    -0.084449873     0.056176034     0.056176034
       5812.1212    -0.095615294    -0.095615294     0.056381855     0.056381855
       5813.2844    -0.088365274    -0.088365274     0.056505110     0.056505110
       5814.4478    -0.048140621    -0.048140621     0.056419669     0.056419669
       5815.6115    -0.012843192    -0.012843192     0.056255822     0.056255822
       5816.7755    -0.024670264    -0.024670264     0.056061974     0.056061974
       5817.9396    -0.045830186    -0.045830186     0.055943635     0.055943635
       5819.1040    -0.029858001    -0.029858001     0.056108950     0.056108950
       5820.2687    0.0022257088    0.0022257088     0.056414359     0.056414359
       5821.4335    0.0049687966    0.0049687966     0.056531578     0.056531578
       5822.5986    -0.019050303    -0.019050303     0.056452849     0.056452849
       5823.7639    -0.029948456    -0.029948456     0.056355705     0.056355705
       5824.9295    -0.015930953    -0.015930953     0.056294062     0.056294062
