# L6 template spectrum
# 8 total spectra
# resolution  = 60 km/s per pixel
# 5350 to 8900 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5454.8660    0.0032996342     0.017135924     0.038513962     0.096445490
       5455.9577    -0.017584362   -0.0085646343     0.040270236     0.057984456
       5457.0496   -0.0094701871     0.011590148     0.042256302      0.13194770
       5458.1418     0.028742562     0.012618720     0.044162936      0.14064698
       5459.2342     0.080613580     0.093929891     0.046226263      0.12658450
       5460.3268      0.11599734      0.10606932     0.048643887      0.13732015
       5461.4196     0.089270437     0.030665186     0.048791069      0.12827096
       5462.5127      0.13338485     0.061854645     0.046177764      0.16854884
       5463.6059      0.13377742      0.12216403     0.043566521      0.19079199
       5464.6994      0.10055793      0.11839385     0.041283883      0.18053738
       5465.7931     0.087679122     0.082242803     0.039231341     0.092475495
       5466.8870     0.086739572     0.079576784     0.037485779     0.081105570
       5467.9811     0.066207137     0.053155369     0.036215982     0.050511431
       5469.0755     0.072987435     0.081744086     0.035396220     0.085398729
       5470.1701     0.092243956      0.10065651     0.034814245     0.090420293
       5471.2649     0.053658591     0.023683641     0.034422561     0.089066915
       5472.3599    0.0020043370   -0.0057798967     0.034055415      0.10450057
       5473.4551   -0.0081633763    -0.023435274     0.033734118      0.10733300
       5474.5505     0.030590280    0.0073399922     0.033528185      0.11466228
       5475.6462     0.045700795     0.017911453     0.033397128      0.12387354
       5476.7421     0.022501339    -0.011241620     0.033282325      0.10008423
       5477.8382     0.016953696   -0.0032592503     0.033336973     0.071379670
       5478.9345  -0.00019773158    -0.020948543     0.033489407     0.082593630
       5480.0311    -0.012527441    -0.031033017     0.033537786     0.094446372
       5481.1278     0.022988428     0.053911562     0.033818965      0.13158704
       5482.2248     0.037207689     0.057371154     0.034018287      0.15592626
       5483.3220     0.013727633     0.017860836     0.033996106      0.14877119
       5484.4195     0.014914887    -0.016831648     0.033859390      0.10378694
       5485.5171     0.024644116    0.0059692789     0.033566330     0.065039014
       5486.6150     0.024829311     0.010518277     0.033200742     0.060101820
       5487.7130     0.017784129     0.012285558     0.032879417     0.047844526
       5488.8113   -0.0041475503     0.015402080     0.032588210      0.11764140
       5489.9099     0.023521702     0.018574587     0.032474657      0.12752807
       5491.0086     0.058616108     0.012201509     0.032502109      0.12934874
       5492.1076     0.061616220     0.010762762     0.032476514      0.14536294
       5493.2068     0.045029589     0.010678429     0.032339410      0.14482296
       5494.3062     0.033270312  -0.00072627109     0.032259508      0.13898469
       5495.4058     0.026775269    0.0063801261     0.032262555     0.098389357
       5496.5056     0.022163004     0.023335414     0.032201588     0.073114058
       5497.6057     0.045622336     0.020877590     0.032204981      0.10377732
       5498.7060     0.059938963     0.050171302     0.032303844     0.085412393
       5499.8065     0.038909243     0.043699677     0.032231404     0.036286843
       5500.9072     0.036312444     0.025433482     0.032061953     0.080214596
       5502.0081     0.017779811   -0.0021503032     0.031975571      0.11667549
       5503.1093   -0.0090815016    -0.036139878     0.031891986      0.13075980
       5504.2107    0.0016463862    0.0031299494     0.031874807      0.11251322
       5505.3123   0.00092058908    -0.020827772     0.031787173      0.12155542
       5506.4141     0.016407240    0.0043073015     0.031605469     0.056066433
       5507.5162     0.059332052     0.032692931     0.031607590     0.068547307
       5508.6184     0.067574499     0.027626927     0.031662317     0.091992745
       5509.7209     0.066153078     0.016485004     0.031752402      0.12428117
       5510.8236     0.061394380    0.0029318283     0.031830173      0.14976248
       5511.9265     0.051972393     0.010579341     0.031880705      0.15843964
       5513.0297     0.069436199     0.043621620     0.031963384      0.12800855
       5514.1331     0.072229280     0.041509699     0.032131064      0.10529530
       5515.2367     0.025264280     0.021642272     0.032144621      0.10505734
       5516.3405  -7.4542232e-05    0.0087153806     0.032021554      0.10192730
       5517.4445     0.011544385     0.024209456     0.031966484     0.065657734
       5518.5487     0.029145381     0.013471849     0.031979774     0.067081141
       5519.6532     0.041910917     0.015669667     0.031995797     0.078372585
       5520.7579     0.048635368     0.013449876     0.032018583     0.083096711
       5521.8628     0.015175197   -0.0068968433     0.031885453      0.10487062
       5522.9680    -0.010578722   -0.0092152063     0.031651946     0.090530221
       5524.0733    -0.024751342    -0.043422289     0.031357373     0.084201707
       5525.1789    0.0066624907    0.0076119773     0.031149062     0.047382751
       5526.2847     0.027019073     0.018484990     0.031045053     0.052957125
       5527.3907     0.040348894     0.051946485     0.030963475     0.054289691
       5528.4970     0.076832511     0.081518621     0.030962452     0.069179775
       5529.6034     0.061707855     0.063903734     0.030964402     0.097438092
       5530.7101     0.020281520     0.012047678     0.030798866      0.12859810
       5531.8170     0.011973448    -0.030062390     0.030651235      0.12074563
       5532.9242    0.0075979304    -0.013619003     0.030662771      0.12702223
       5534.0315    0.0012448564     0.015438983     0.030762870      0.10789158
       5535.1391    -0.019300274   -0.0075279008     0.030695445     0.091907832
       5536.2469    -0.034387559    -0.021389229     0.030654047     0.098922881
       5537.3549    -0.018226787    -0.014517639     0.030754062      0.11558252
       5538.4631   -0.0062562475   -0.0025742344     0.030888011     0.096063435
       5539.5716  -0.00058128703    0.0098498219     0.030950769     0.041088533
       5540.6803    0.0070693326     0.024445180     0.030996035     0.084558757
       5541.7892     0.024482526    0.0041024633     0.031122200     0.063382372
       5542.8983     0.036132624     0.036999883     0.031304733     0.055113512
       5544.0077     0.042665626     0.022294914     0.031348567     0.065056275
       5545.1172     0.024312292    -0.011275507     0.031242563      0.13066600
       5546.2270     0.019574331    -0.016507527     0.031127219      0.14400555
       5547.3370     0.019622802    0.0082769586     0.030983744      0.12618547
       5548.4473     0.021256920     0.028839582     0.030993528      0.10811927
       5549.5577     0.031612570     0.021764370     0.030915602     0.095119318
       5550.6684     0.039929270     0.014406429     0.030827843     0.093908867
       5551.7793   0.00037717105    0.0081663825     0.030770276     0.041601196
       5552.8904    -0.033189985    -0.026471285     0.030698221     0.060924021
       5554.0018    0.0077268960    0.0036405712     0.030703765     0.047992341
       5555.1133    0.0097970081   0.00085808645     0.030642105     0.070046696
       5556.2251    0.0035110265    -0.020537773     0.030649013     0.082674019
       5557.3371     0.034628660     0.033491194     0.030771843     0.070551812
       5558.4494     0.053142792     0.057090734     0.030921169     0.072119899
       5559.5618     0.049800804     0.069407376     0.031189583     0.084679250
       5560.6745     0.056707603     0.065402342     0.031457402     0.058908511
       5561.7874     0.054537053     0.043456158     0.031623468     0.047581770
       5562.9006     0.072730602     0.047367626     0.031897542     0.090453040
       5564.0139     0.042908835     0.027540540     0.032145521     0.076497618
       5565.1275     0.018797218     0.017288336     0.032267361     0.085679047
       5566.2413     0.049124908     0.044255526     0.032259317     0.070404171
       5567.3553     0.025366977     0.037302911     0.032917923     0.056955443
       5568.4695    -0.050933186    -0.043014619     0.034628517     0.085258191
       5569.5840     -0.13153607     -0.12174625     0.038250443      0.18529593
       5570.6987     -0.14987923    -0.086013174     0.045376673      0.20655619
       5571.8136     -0.15947948    -0.095293263     0.055581481      0.27909616
       5572.9287     -0.16516383    -0.077636943     0.068558432      0.33266215
       5574.0441     -0.15141977   -0.0017828408      0.19076656      0.37577381
       5575.1597     -0.28458124     -0.10289118      0.23854458      0.63630584
       5576.2755      0.12334209      0.13427374      0.84468037      0.50882520
       5577.3915      0.86535855      0.57529658       1.6004434      0.90124835
       5578.5078      0.87355986      0.76890057      0.79236553      0.78514596
       5579.6242      0.40386343      0.23679179      0.67653931      0.42103507
       5580.7409      0.18985084     0.096117071      0.12824988      0.42430943
       5581.8578     0.036147389    0.0099044407     0.069683258      0.33191759
       5582.9750    -0.041286138   -0.0065105165     0.053178308      0.20219581
       5584.0924    -0.067427163    -0.022323311     0.043323105      0.14724074
       5585.2100    -0.090526154    -0.028426407     0.036391237      0.15233237
       5586.3278    -0.049066869    -0.018163921     0.032820575      0.12059141
       5587.4458     0.016656648     0.037577385     0.031488014     0.076682647
       5588.5641     0.033866108     0.064666411     0.030988506     0.066893500
       5589.6826     0.019384879     0.026805325     0.030734836     0.055465186
       5590.8013    0.0083287998   -0.0028028297     0.030442072     0.058431338
       5591.9202    -0.012128737    -0.030761254     0.030330545     0.062308578
       5593.0394    -0.012213470    -0.028275074     0.030231414     0.092123204
       5594.1587     0.040517104     0.010819269     0.030147195      0.10162031
       5595.2783      0.10106197     0.072568108     0.030104300      0.12826245
       5596.3982      0.10961747     0.092825282     0.030057705      0.15039483
       5597.5182     0.071819010     0.019050983     0.029986604      0.17096397
       5598.6385     0.042325547     0.013276483     0.029866930      0.16995150
