# L8 template spectrum
# 2 total spectra
# resolution  = 60 km/s per pixel
# 5350 to 8900 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5565.1275     0.033019534     0.033019534     0.043180100     0.074436838
       5566.2413    -0.010131721    -0.010131721     0.043799695      0.12650997
       5567.3553     0.067133964     0.067133964     0.044923145     0.024030063
       5568.4695     0.089964304     0.089964304     0.045032487     0.072276925
       5569.5840   -0.0074208376   -0.0074208376     0.044415426      0.13393108
       5570.6987    -0.086130973    -0.086130973     0.047501633      0.16106451
       5571.8136    -0.066773888    -0.066773888     0.057012285      0.14521361
       5572.9287    0.0094558000    0.0094558000     0.072195528     0.037408550
       5574.0441      0.16094363      0.16094363     0.092339771      0.17682759
       5575.1597      0.34078331      0.34078331      0.10950020      0.43115930
       5576.2755      0.44756978      0.44756978      0.18144310      0.58217818
       5577.3915      0.47481669      0.47481669      0.32387890      0.62071113
       5578.5078      0.45651194      0.45651194      0.31288856      0.59482431
       5579.6242      0.40540188      0.40540188      0.18573366      0.52254376
       5580.7409      0.32136956      0.32136956      0.12603435      0.40370411
       5581.8578      0.21037448      0.21037448      0.10095211      0.24673337
       5582.9750      0.10561763      0.10561763     0.079024132     0.098584815
       5584.0924     0.041101675     0.041101675     0.064283644    0.0067269384
       5585.2100    0.0068427769    0.0068427769     0.053366602     0.030066096
       5586.3278     0.018412458     0.018412458     0.047508713     0.037172648
       5587.4458     0.060753431     0.060753431     0.045132694     0.024846065
       5588.5641     0.065784029     0.065784029     0.043119436    0.0035354319
       5589.6826     0.031662439     0.031662439     0.041632263     0.040568086
       5590.8013     0.040217068     0.040217068     0.041824861     0.015016617
       5591.9202     0.061517727     0.061517727     0.041539765     0.018165039
       5593.0394     0.021651131     0.021651131     0.040896040     0.038007170
       5594.1587     0.024360378     0.024360378     0.040984852     0.043668802
       5595.2783     0.027401768     0.027401768     0.041534536     0.033154164
       5596.3982     0.019685163     0.019685163     0.041984056    0.0074601147
       5597.5182   -0.0046830573   -0.0046830573     0.041815257     0.042079086
       5598.6385    -0.068504164    -0.068504164     0.041064270    0.0014380852
       5599.7590    -0.051970802    -0.051970802     0.041328094     0.051315388
       5600.8797   8.8394633e-05   8.8394633e-05     0.042143589      0.12412882
       5602.0007   0.00036210768   0.00036210768     0.042866595     0.096980989
       5603.1219   -0.0024039060   -0.0024039060     0.043213298     0.051525152
       5604.2433     0.014259798     0.014259798     0.043061504     0.029257984
       5605.3649     0.029753605     0.029753605     0.042605730    0.0063155000
       5606.4867     0.033401921     0.033401921     0.042162177     0.082619019
       5607.6088     0.040441810     0.040441810     0.041835509      0.13762921
       5608.7311     0.063126847     0.063126847     0.041953879      0.11234254
       5609.8536     0.056936145     0.056936145     0.041332812     0.087171598
       5610.9764     0.042697560     0.042697560     0.040978103     0.059265395
       5612.0994     0.040987499     0.040987499     0.040962188     0.010290294
       5613.2226     0.075681584     0.075681584     0.041646712     0.060405045
       5614.3460      0.10679362      0.10679362     0.042560148     0.089055426
       5615.4696     0.068174330     0.068174330     0.042564035     0.012711297
       5616.5935    0.0077957342    0.0077957342     0.042072798     0.085494336
       5617.7176     0.091156262     0.091156262     0.042435213     0.025601244
       5618.8419     0.096406867     0.096406867     0.042338529     0.040420760
       5619.9665     0.069383420     0.069383420     0.042062465    0.0086419084
       5621.0912     0.079028669     0.079028669     0.041885252    0.0069637420
       5622.2162     0.093108275     0.093108275     0.041841582    0.0013167131
       5623.3414     0.070602153     0.070602153     0.041793774     0.041546112
       5624.4669     0.047763498     0.047763498     0.041586769     0.072692218
       5625.5926     0.046365848     0.046365848     0.041228959     0.085274444
       5626.7185      0.10783423      0.10783423     0.041198376     0.026977435
       5627.8446      0.12416179      0.12416179     0.041570188     0.023597240
       5628.9709     0.089665594     0.089665594     0.041736984     0.069343614
       5630.0975     0.047035407     0.047035407     0.041786005      0.11362701
       5631.2243     0.055962772     0.055962772     0.041850172     0.081886088
       5632.3513     0.084889362     0.084889362     0.041489652     0.014648751
       5633.4786     0.034216509     0.034216509     0.040574463     0.051272105
       5634.6061     0.063463244     0.063463244     0.040874238     0.027995169
       5635.7338    0.0047575292    0.0047575292     0.040534072     0.028716973
       5636.8617     0.015375682     0.015375682     0.040445355   0.00043780266
       5637.9898     0.015519504     0.015519504     0.040734909    0.0078643306
       5639.1182    0.0094254189    0.0094254189     0.041079575    0.0061828592
       5640.2468     0.048349761     0.048349761     0.041246756     0.055470175
       5641.3757     0.076595080     0.076595080     0.041324715     0.073585789
       5642.5047     0.014580693     0.014580693     0.041641252     0.048875220
       5643.6340     0.033755668     0.033755668     0.042501062     0.071933089
       5644.7635     0.062088626     0.062088626     0.042970786     0.077191692
       5645.8932     0.063847593     0.063847593     0.042638533     0.081052218
       5647.0232     0.038531976     0.038531976     0.041773609     0.092091756
       5648.1534     0.018273629     0.018273629     0.041124952     0.095144035
       5649.2838     0.022597761     0.022597761     0.040997224     0.068448113
       5650.4144     0.039177760     0.039177760     0.041000117     0.020949427
       5651.5453     0.051857806     0.051857806     0.041023659     0.026580811
       5652.6764     0.035823654     0.035823654     0.040829349     0.028333203
       5653.8077    0.0033716809    0.0033716809     0.040611274    0.0032676037
       5654.9392     0.016113355     0.016113355     0.040587676     0.018853510
       5656.0710     0.055800411     0.055800411     0.040669088     0.018512261
       5657.2030     0.072636486     0.072636486     0.040672416     0.029809267
       5658.3352     0.049136645     0.049136645     0.040437703     0.082029582
       5659.4677     0.017549673     0.017549673     0.040251173     0.096744333
       5660.6004     0.075803745     0.075803745     0.041685257     0.034881681
       5661.7333     0.070892929     0.070892929     0.042208892     0.085002570
       5662.8664     0.026568858     0.026568858     0.042231061     0.035551177
       5663.9998     0.033135626     0.033135626     0.042188023     0.022147482
       5665.1333     0.056487908     0.056487908     0.041914788     0.058094730
       5666.2672     0.046775727     0.046775727     0.041539794     0.069065077
       5667.4012     0.038931052     0.038931052     0.041636417     0.057420838
       5668.5355     0.035271564     0.035271564     0.042038062     0.070780970
       5669.6700     0.062599703     0.062599703     0.042465321     0.048616641
       5670.8047     0.086257317     0.086257317     0.042960451   0.00016733902
       5671.9396     0.058769979     0.058769979     0.043322175    0.0046942165
       5673.0748     0.036461127     0.036461127     0.043780703     0.010296233
       5674.2102     0.055929727     0.055929727     0.044013396     0.058338210
       5675.3458     0.087912610     0.087912610     0.043735349      0.10280299
       5676.4817     0.080793494     0.080793494     0.043428227     0.063009823
       5677.6178    0.0068865987    0.0068865987     0.043447116     0.074274233
       5678.7541     0.062277223     0.062277223     0.044386736    0.0049980843
       5679.8906     0.056812594     0.056812594     0.044887048    0.0082329124
       5681.0274     0.040654954     0.040654954     0.045303627    0.0090059919
       5682.1644     0.010985891     0.010985891     0.045605993     0.032425236
       5683.3016    0.0082927243    0.0082927243     0.045879884     0.089336472
       5684.4390     0.077900629     0.077900629     0.046610599      0.10148826
       5685.5767      0.10093001      0.10093001     0.047574070     0.085285227
       5686.7146    0.0039229177    0.0039229177     0.047766000     0.085330560
       5687.8527     0.013936461     0.013936461     0.048329461     0.029942112
       5688.9911     0.047096811     0.047096811     0.048713900   7.2525757e-05
       5690.1297     0.090664585     0.090664585     0.048806979     0.044181767
       5691.2685     0.095351945     0.095351945     0.048491803     0.047275526
       5692.4075     0.069598245     0.069598245     0.047780039     0.048637674
       5693.5468     0.078442685     0.078442685     0.046983246    0.0047653396
       5694.6863     0.080936204     0.080936204     0.045918074     0.023500019
       5695.8260    0.0027088124    0.0027088124     0.045416802     0.078163479
       5696.9660     0.024764783     0.024764783     0.045274562     0.054447885
       5698.1062     0.014043433     0.014043433     0.044613803     0.074755177
       5699.2466    0.0084552191    0.0084552191     0.044230870     0.076907093
       5700.3872     0.023723755     0.023723755     0.044016727     0.044559542
       5701.5281     0.034813900     0.034813900     0.043467355     0.014989689
       5702.6692     0.066277965     0.066277965     0.043412640     0.044290527
       5703.8105    -0.012340718    -0.012340718     0.043136623     0.060866201
       5704.9520     0.010930053     0.010930053     0.042885196     0.019002239
       5706.0938     0.046091756     0.046091756     0.042758381     0.070619696
       5707.2358    -0.018426936    -0.018426936     0.042698350     0.034907427
       5708.3781    -0.040719225    -0.040719225     0.042898052     0.012249610
       5709.5205     0.015998131     0.015998131     0.043157205     0.043170063
       5710.6632     0.015318034     0.015318034     0.042873586    0.0062834911
       5711.8062   -0.0015193482   -0.0015193482     0.042063205     0.045978254
       5712.9493   -0.0099290768   -0.0099290768     0.041302880     0.067790482
       5714.0927     0.056696675     0.056696675     0.041494281     0.011014656
       5715.2363     0.064961967     0.064961967     0.041618828    0.0018234269
       5716.3801     0.084739230     0.084739230     0.041622454     0.010839692
       5717.5242      0.10122988      0.10122988     0.041405051     0.026934923
       5718.6685     0.078564342     0.078564342     0.041492582     0.052481493
       5719.8130     0.071035443     0.071035443     0.042700135     0.015723656
       5720.9578     0.025633763     0.025633763     0.043435367     0.038789012
       5722.1028     0.023595084     0.023595084     0.043274126     0.021890545
       5723.2480    0.0023979049    0.0023979049     0.042359511     0.044032092
       5724.3934     0.035551129     0.035551129     0.041670266    0.0030605451
       5725.5391     0.058307416     0.058307416     0.041502422     0.028353773
       5726.6850     0.037561130     0.037561130     0.041481914     0.032194760
       5727.8311     0.033257502     0.033257502     0.041379427     0.062210911
       5728.9775     0.050805807     0.050805807     0.041466059     0.086968876
       5730.1241     0.050942227     0.050942227     0.041673509     0.062194563
       5731.2709     0.092480890     0.092480890     0.042086840     0.099782616
       5732.4179     0.080640955     0.080640955     0.041674703     0.069756506
       5733.5652     0.018431818     0.018431818     0.040880869     0.027306112
       5734.7127    -0.019649025    -0.019649025     0.040791640     0.085754415
       5735.8605    0.0066138452    0.0066138452     0.041738575     0.057251171
       5737.0084     0.054632333     0.054632333     0.043008709    0.0093257351
       5738.1566     0.064240010     0.064240010     0.043679719     0.018329152
       5739.3050     0.046313931     0.046313931     0.042897674     0.064870470
       5740.4537     0.061941448     0.061941448     0.041713492     0.056523399
       5741.6026     0.073273077     0.073273077     0.041296587     0.037169584
       5742.7517     0.056871450     0.056871450     0.041518241     0.042403163
       5743.9010     0.042639092     0.042639092     0.042207227     0.041858413
       5745.0506     0.036068387     0.036068387     0.042606299     0.030008044
       5746.2004     0.011870529     0.011870529     0.041716506     0.033070958
       5747.3505     0.034515430     0.034515430     0.041142668     0.047507453
       5748.5007    0.0097914850    0.0097914850     0.040774427     0.032930569
       5749.6512    -0.036916502    -0.036916502     0.040665467     0.088175196
       5750.8020    0.0061393446    0.0061393446     0.041475044     0.091991231
       5751.9529    0.0078887978    0.0078887978     0.041678565     0.093726913
       5753.1041    -0.016145339    -0.016145339     0.041252673     0.097446598
       5754.2555     0.033098021     0.033098021     0.041734079    0.0040189610
       5755.4072     0.036045524     0.036045524     0.042794072     0.034511462
       5756.5590     0.057095543     0.057095543     0.043163215     0.065769363
       5757.7111     0.065549608     0.065549608     0.043001012     0.050872642
       5758.8635     0.049677785     0.049677785     0.042319226    0.0086719568
       5760.0161     0.069042773     0.069042773     0.042247995     0.044161099
       5761.1689     0.081542047     0.081542047     0.042445792     0.073087822
       5762.3219     0.036320859     0.036320859     0.042253963     0.010286041
       5763.4752  -0.00086072706  -0.00086072706     0.042246500     0.052120281
       5764.6286     0.043980976     0.043980976     0.042837085     0.016229898
       5765.7824     0.018632127     0.018632127     0.042932101     0.089592758
       5766.9363     0.090636402     0.090636402     0.043845091     0.019591263
       5768.0905     0.088732976     0.088732976     0.045120278     0.044394433
       5769.2449     0.099847131     0.099847131     0.046411873     0.031854122
       5770.3996      0.12550001      0.12550001     0.046896502     0.022444631
       5771.5545     0.097114312     0.097114312     0.046157720    0.0070667322
       5772.7096     0.082437022     0.082437022     0.045134538     0.051009841
       5773.8649      0.10758710      0.10758710     0.044551900     0.026367298
       5775.0205     0.098278460     0.098278460     0.044123370     0.011663107
       5776.1763     0.045124678     0.045124678     0.043815047    0.0010619093
       5777.3323     0.033601060     0.033601060     0.043597324     0.011602497
       5778.4886     0.048857511     0.048857511     0.043219450     0.019718997
       5779.6451     0.031764537     0.031764537     0.042646555     0.053832483
       5780.8018   -0.0077124971   -0.0077124971     0.042128818     0.096074979
       5781.9588   -0.0058919074   -0.0058919074     0.041870279     0.088030700
       5783.1160     0.023196628     0.023196628     0.042057840     0.059647165
       5784.2734     0.028746703     0.028746703     0.042469304     0.067216772
       5785.4310    -0.023470724    -0.023470724     0.043110210      0.15586378
       5786.5889     0.012504353     0.012504353     0.044414857      0.10552408
       5787.7470     0.011471119     0.011471119     0.045401637     0.072091824
       5788.9054    -0.029925562    -0.029925562     0.045824167     0.084047580
       5790.0640     0.058779277     0.058779277     0.046511584     0.063231886
       5791.2228   -0.0018866979   -0.0018866979     0.046358015     0.023272013
       5792.3818   -0.0099169555   -0.0099169555     0.046829831     0.046807786
       5793.5411     0.040544899     0.040544899     0.047383212    0.0046283588
       5794.7006    -0.012937688    -0.012937688     0.046649566     0.090450827
       5795.8604   -0.0086210802   -0.0086210802     0.045714392      0.10194363
       5797.0203     0.049194811     0.049194811     0.045396044    0.0066833613
       5798.1806    0.0027808624    0.0027808624     0.045340673     0.022166555
       5799.3410    -0.057275906    -0.057275906     0.045502858     0.013749055
       5800.5017   -0.0041081366   -0.0041081366     0.046329511     0.024399671
       5801.6626     0.030240506     0.030240506     0.046626248     0.051901952
       5802.8237     0.059377693     0.059377693     0.046222848     0.055964327
       5803.9851     0.062441397     0.062441397     0.046170989     0.026307274
       5805.1467     0.075979233     0.075979233     0.046565551     0.016134490
       5806.3085     0.088897275     0.088897275     0.047097877     0.038477127
       5807.4706     0.094157930     0.094157930     0.047632569     0.040718337
       5808.6329      0.15913105      0.15913105     0.047633263      0.11501463
       5809.7954     0.043023742     0.043023742     0.046399448     0.059861222
       5810.9582    -0.014942562    -0.014942562     0.046040776      0.12600624
       5812.1212     0.016305958     0.016305958     0.046332767     0.055528707
       5813.2844     0.073507822     0.073507822     0.046796970     0.045236549
       5814.4478     0.075040213     0.075040213     0.047267383     0.062686343
       5815.6115     0.036873356     0.036873356     0.047851980     0.021123916
       5816.7755     0.015118572     0.015118572     0.048323368   0.00063953291
       5817.9396    -0.060306795    -0.060306795     0.047910922      0.10176163
       5819.1040     0.027821288     0.027821288     0.048125901     0.025551687
       5820.2687      0.10898539      0.10898539     0.047729823      0.12654842
       5821.4335     0.048725631     0.048725631     0.046497272    0.0012362045
       5822.5986     0.035828816     0.035828816     0.046153210     0.059302133
       5823.7639     0.066956382     0.066956382     0.046776607     0.041081211
       5824.9295     0.046191906     0.046191906     0.047480250     0.077772143
       5826.0953     0.086187821     0.086187821     0.048430911    0.0032024856
       5827.2613    -0.036817148    -0.036817148     0.047481713      0.14038259
       5828.4276    0.0031959895    0.0031959895     0.047515455     0.046019823
       5829.5941     0.095955705     0.095955705     0.047732415      0.11764509
       5830.7608     0.065140166     0.065140166     0.047414806     0.086235479
       5831.9277    0.0066866577    0.0066866577     0.047223850     0.010350998
       5833.0949     0.023608405     0.023608405     0.047902998     0.014009839
       5834.2624     0.033386479     0.033386479     0.049185499     0.030135686
       5835.4300    -0.011313950    -0.011313950     0.050343747      0.12770366
       5836.5979     0.074813846     0.074813846     0.051098182     0.044548297
